ECM File Output,,,,,
Filename (includes date): 2025-09-08-10-32-dic13-170.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: 2breaks, crater on bottom piece,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 6,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 33.41241015624998,,,,,
Y Right: 106.94491406249993,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 178.7359375,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 188.7359375,,,,,
X max Position (raw - not laser corrected): 945.5078125,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
73.412,457.25,0.0,3.17176e-08,--,na
73.412,457.5,0.0,3.14721e-08,--,na
73.412,457.75,0.0,3.1591849999999994e-08,--,na
73.412,458.0,0.0,3.11444e-08,--,na
73.412,458.25,0.0,3.16891e-08,--,na
73.412,458.5,0.0,3.034195e-08,--,na
73.412,458.75,0.0,3.10234e-08,--,na
73.412,459.0,0.0,3.038805e-08,--,na
73.412,459.25,0.0,3.0138749999999996e-08,--,na
73.412,459.5,0.0,3.06568e-08,--,na
73.412,459.75,0.0,3.067305e-08,--,na
73.412,460.0,0.0,2.980485e-08,--,na
73.412,460.25,0.0,2.97826e-08,--,na
73.412,460.5,0.0,2.933565e-08,--,na
73.412,460.75,0.0,2.926535e-08,--,na
73.412,461.0,0.0,2.91809e-08,--,na
73.412,461.25,0.0,2.9424e-08,--,na
73.412,461.5,0.0,2.90774e-08,--,na
73.412,461.75,0.0,2.95075e-08,--,na
73.412,462.0,0.0,2.9328000000000003e-08,--,na
73.412,462.25,0.0,2.91487e-08,--,na
73.412,462.5,0.0,2.9619800000000002e-08,--,na
73.412,462.75,0.0,2.93227e-08,--,na
73.412,463.0,0.0,2.90412e-08,--,na
73.412,463.25,0.0,2.8591549999999998e-08,--,na
73.412,463.5,0.0,2.93519e-08,--,na
73.412,463.75,0.0,2.91752e-08,--,na
73.412,464.0,0.0,2.901075e-08,--,na
73.412,464.25,0.0,2.72499e-08,--,na
73.412,464.5,0.0,2.8357e-08,--,na
73.412,464.75,0.0,2.878875e-08,--,na
73.412,465.0,0.0,2.8463500000000002e-08,--,na
73.412,465.25,0.0,2.8685e-08,--,na
73.412,465.5,0.0,2.8108399999999998e-08,--,na
73.412,465.75,0.0,2.8714049999999998e-08,--,na
73.412,466.0,0.0,2.94596e-08,--,na
73.412,466.25,0.0,2.909605e-08,--,na
73.412,466.5,0.0,2.92631e-08,--,na
73.412,466.75,0.0,3.0283e-08,--,na
73.412,467.0,0.0,2.992135e-08,--,na
73.412,467.25,0.0,2.93293e-08,--,na
73.412,467.5,0.0,2.9579600000000002e-08,--,na
73.412,467.75,0.0,2.96764e-08,--,na
73.412,468.0,0.0,2.959315e-08,--,na
73.412,468.25,0.0,3.01568e-08,--,na
73.412,468.5,0.0,3.13073e-08,--,na
73.412,468.75,0.0,3.023065e-08,--,na
73.412,469.0,0.0,3.060855e-08,--,na
73.412,469.25,0.0,3.08686e-08,--,na
73.412,469.5,0.0,3.03117e-08,--,na
73.412,469.75,0.0,3.00134e-08,--,na
73.412,470.0,0.0,3.117005e-08,--,na
73.412,470.25,0.0,3.16204e-08,--,na
73.412,470.5,0.0,3.010855e-08,--,na
73.412,470.75,0.0,3.096425e-08,--,na
73.412,471.0,0.0,3.23798e-08,--,na
73.412,471.25,0.0,3.100695e-08,--,na
73.412,471.5,0.0,3.09084e-08,--,na
73.412,471.75,0.0,3.17428e-08,--,na
73.412,472.0,0.0,3.1671700000000004e-08,--,na
73.412,472.25,0.0,3.18359e-08,--,na
73.412,472.5,0.0,3.13008e-08,--,na
73.412,472.75,0.0,3.19576e-08,--,na
73.412,473.0,0.0,3.15664e-08,--,na
73.412,473.25,0.0,3.228635e-08,--,na
73.412,473.5,0.0,3.12534e-08,--,na
73.412,473.75,0.0,3.15945e-08,--,na
73.412,474.0,0.0,3.03753e-08,--,na
73.412,474.25,0.0,3.1552e-08,--,na
73.412,474.5,0.0,3.25438e-08,--,na
73.412,474.75,0.0,3.045485e-08,--,na
73.412,475.0,0.0,3.20701e-08,--,na
73.412,475.25,0.0,3.16826e-08,--,na
73.412,475.5,0.0,3.217505e-08,--,na
73.412,475.75,0.0,3.2471399999999995e-08,--,na
73.412,476.0,0.0,3.11301e-08,--,na
73.412,476.25,0.0,3.20668e-08,--,na
73.412,476.5,0.0,3.1210950000000005e-08,--,na
73.412,476.75,0.0,3.0660100000000003e-08,--,na
73.412,477.0,0.0,3.03102e-08,--,na
73.412,477.25,0.0,3.09892e-08,--,na
73.412,477.5,0.0,3.05289e-08,--,na
73.412,477.75,0.0,2.9851e-08,--,na
73.412,478.0,0.0,3.05751e-08,--,na
73.412,478.25,0.0,3.0349650000000005e-08,--,na
73.412,478.5,0.0,3.09688e-08,--,na
73.412,478.75,0.0,3.02672e-08,--,na
73.412,479.0,0.0,2.976055e-08,--,na
73.412,479.25,0.0,2.89772e-08,--,na
73.412,479.5,0.0,2.98129e-08,--,na
73.412,479.75,0.0,2.96986e-08,--,na
73.412,480.0,0.0,2.90065e-08,--,na
73.412,480.25,0.0,2.87702e-08,--,na
73.412,480.5,0.0,2.94599e-08,--,na
73.412,480.75,0.0,2.85262e-08,--,na
73.412,481.0,0.0,2.8151e-08,--,na
73.412,481.25,0.0,2.85722e-08,--,na
73.412,481.5,0.0,2.95988e-08,--,na
73.412,481.75,0.0,2.8269300000000003e-08,--,na
73.412,482.0,0.0,2.79714e-08,--,na
73.412,482.25,0.0,2.815905e-08,--,na
73.412,482.5,0.0,2.883615e-08,--,na
73.412,482.75,0.0,2.7355899999999998e-08,--,na
73.412,483.0,0.0,2.71861e-08,--,na
73.412,483.25,0.0,2.7885299999999998e-08,--,na
73.412,483.5,0.0,2.73864e-08,--,na
73.412,483.75,0.0,2.6460400000000002e-08,--,na
73.412,484.0,0.0,2.73805e-08,--,na
73.412,484.25,0.0,2.7592e-08,--,na
73.412,484.5,0.0,2.847445e-08,--,na
73.412,484.75,0.0,2.6343550000000003e-08,--,na
73.412,485.0,0.0,2.74219e-08,--,na
73.412,485.25,0.0,2.635615e-08,--,na
73.412,485.5,0.0,2.6507150000000002e-08,--,na
73.412,485.75,0.0,2.6551700000000002e-08,--,na
73.412,486.0,0.0,2.68693e-08,--,na
73.412,486.25,0.0,2.61583e-08,--,na
73.412,486.5,0.0,2.6305999999999997e-08,--,na
73.412,486.75,0.0,2.648005e-08,--,na
73.412,487.0,0.0,2.74489e-08,--,na
73.412,487.25,0.0,2.639435e-08,--,na
73.412,487.5,0.0,2.6111799999999998e-08,--,na
73.412,487.75,0.0,2.668445e-08,--,na
73.412,488.0,0.0,2.6927e-08,--,na
73.412,488.25,0.0,2.636585e-08,--,na
73.412,488.5,0.0,2.70396e-08,--,na
73.412,488.75,0.0,2.84368e-08,--,na
73.412,489.0,0.0,2.62335e-08,--,na
73.412,489.25,0.0,2.62043e-08,--,na
73.412,489.5,0.0,2.752245e-08,--,na
73.412,489.75,0.0,2.67658e-08,--,na
73.412,490.0,0.0,2.7691650000000002e-08,--,na
73.412,490.25,0.0,2.8791999999999997e-08,--,na
73.412,490.5,0.0,2.82331e-08,--,na
73.412,490.75,0.0,2.76085e-08,--,na
73.412,491.0,0.0,2.863405e-08,--,na
73.412,491.25,0.0,2.88638e-08,--,na
73.412,491.5,0.0,2.90166e-08,--,na
73.412,491.75,0.0,2.98907e-08,--,na
73.412,492.0,0.0,2.966775e-08,--,na
73.412,492.25,0.0,3.078275e-08,--,na
73.412,492.5,0.0,3.16051e-08,--,na
73.412,492.75,0.0,3.159515e-08,--,na
73.412,493.0,0.0,3.27751e-08,--,na
73.412,493.25,0.0,3.210565e-08,--,na
73.412,493.5,0.0,3.320325e-08,--,na
73.412,493.75,0.0,3.60252e-08,--,na
73.412,494.0,0.0,3.50781e-08,--,na
73.412,494.25,0.0,3.485945e-08,--,na
73.412,494.5,0.0,3.48141e-08,--,na
73.412,494.75,0.0,3.6349449999999995e-08,--,na
73.412,495.0,0.0,3.77068e-08,--,na
73.412,495.25,0.0,3.701085e-08,--,na
73.412,495.5,0.0,3.820265e-08,--,na
73.412,495.75,0.0,3.95974e-08,--,na
73.412,496.0,0.0,3.981935e-08,--,na
73.412,496.25,0.0,4.0618e-08,--,na
73.412,496.5,0.0,4.1692399999999996e-08,--,na
73.412,496.75,0.0,4.32169e-08,--,na
73.412,497.0,0.0,4.30864e-08,--,na
73.412,497.25,0.0,4.17482e-08,--,na
73.412,497.5,0.0,4.37514e-08,--,na
73.412,497.75,0.0,4.543465e-08,--,na
73.412,498.0,0.0,4.60391e-08,--,na
73.412,498.25,0.0,4.7347200000000005e-08,--,na
73.412,498.5,0.0,4.64994e-08,--,na
73.412,498.75,0.0,4.85065e-08,--,na
73.412,499.0,0.0,4.899095e-08,--,na
73.412,499.25,0.0,5.278345e-08,--,na
73.412,499.5,0.0,5.01072e-08,--,na
73.412,499.75,0.0,4.40747e-08,--,na
73.412,500.0,0.0,5.133185e-08,--,na
73.412,500.25,0.0,4.87293e-08,--,na
73.412,500.5,0.0,5.0733499999999996e-08,--,na
73.412,500.75,0.0,5.24217e-08,--,na
73.412,501.0,0.0,5.371015e-08,--,na
73.412,501.25,0.0,5.379975e-08,--,na
73.412,501.5,0.0,5.40362e-08,--,na
73.412,501.75,0.0,5.2614e-08,--,na
73.412,502.0,0.0,5.4815500000000005e-08,--,na
73.412,502.25,0.0,5.396105e-08,--,na
73.412,502.5,0.0,5.31224e-08,--,na
73.412,502.75,0.0,5.49027e-08,--,na
73.412,503.0,0.0,5.47012e-08,--,na
73.412,503.25,0.0,5.2751550000000004e-08,--,na
73.412,503.5,0.0,5.357135e-08,--,na
73.412,503.75,0.0,5.22072e-08,--,na
73.412,504.0,0.0,5.35412e-08,--,na
73.412,504.25,0.0,5.26947e-08,--,na
73.412,504.5,0.0,5.32496e-08,--,na
73.412,504.75,0.0,5.252815e-08,--,na
73.412,505.0,0.0,5.08215e-08,--,na
73.412,505.25,0.0,5.1679849999999995e-08,--,na
73.412,505.5,0.0,4.9976699999999995e-08,--,na
73.412,505.75,0.0,5.13507e-08,--,na
73.412,506.0,0.0,5.03868e-08,--,na
73.412,506.25,0.0,4.9751e-08,--,na
73.412,506.5,0.0,4.939155e-08,--,na
73.412,506.75,0.0,4.81293e-08,--,na
73.412,507.0,0.0,4.6313100000000005e-08,--,na
73.412,507.25,0.0,4.73884e-08,--,na
73.412,507.5,0.0,4.5597900000000004e-08,--,na
73.412,507.75,0.0,4.6426900000000004e-08,--,na
73.412,508.0,0.0,4.59857e-08,--,na
73.412,508.25,0.0,4.58279e-08,--,na
73.412,508.5,0.0,4.2881100000000004e-08,--,na
73.412,508.75,0.0,4.2874e-08,--,na
73.412,509.0,0.0,4.256535e-08,--,na
73.412,509.25,0.0,4.2821849999999996e-08,--,na
73.412,509.5,0.0,4.39508e-08,--,na
73.412,509.75,0.0,3.789905e-08,--,na
73.412,510.0,0.0,4.0364150000000005e-08,--,na
73.412,510.25,0.0,3.98568e-08,--,na
73.412,510.5,0.0,3.95397e-08,--,na
73.412,510.75,0.0,3.93832e-08,--,na
73.412,511.0,0.0,3.98322e-08,--,na
73.412,511.25,0.0,3.915795e-08,--,na
73.412,511.5,0.0,3.91794e-08,--,na
73.412,511.75,0.0,3.81589e-08,--,na
73.412,512.0,0.0,3.953885e-08,--,na
73.412,512.25,0.0,4.06276e-08,--,na
73.412,512.5,0.0,3.753365e-08,--,na
73.412,512.75,0.0,3.77301e-08,--,na
73.412,513.0,0.0,3.713165e-08,--,na
73.412,513.25,0.0,3.79925e-08,--,na
73.412,513.5,0.0,3.49766e-08,--,na
73.412,513.75,0.0,3.7485900000000003e-08,--,na
73.412,514.0,0.0,3.84284e-08,--,na
73.412,514.25,0.0,3.8839550000000004e-08,--,na
73.412,514.5,0.0,3.97713e-08,--,na
73.412,514.75,0.0,3.99114e-08,--,na
73.412,515.0,0.0,3.54216e-08,--,na
73.412,515.25,0.0,3.97246e-08,--,na
73.412,515.5,0.0,4.02447e-08,--,na
73.412,515.75,0.0,4.105075e-08,--,na
73.412,516.0,0.0,4.075335e-08,--,na
73.412,516.25,0.0,4.04874e-08,--,na
73.412,516.5,0.0,4.21474e-08,--,na
73.412,516.75,0.0,4.261915e-08,--,na
73.412,517.0,0.0,4.44289e-08,--,na
73.412,517.25,0.0,4.41146e-08,--,na
73.412,517.5,0.0,4.451245e-08,--,na
73.412,517.75,0.0,4.82335e-08,--,na
73.412,518.0,0.0,4.5377849999999996e-08,--,na
73.412,518.25,0.0,4.603705e-08,--,na
73.412,518.5,0.0,4.97332e-08,--,na
73.412,518.75,0.0,4.7150999999999997e-08,--,na
73.412,519.0,0.0,4.77728e-08,--,na
73.412,519.25,0.0,4.89515e-08,--,na
73.412,519.5,0.0,4.97546e-08,--,na
73.412,519.75,0.0,4.81876e-08,--,na
73.412,520.0,0.0,5.15907e-08,--,na
73.412,520.25,0.0,5.261665e-08,--,na
73.412,520.5,0.0,4.69227e-08,--,na
73.412,520.75,0.0,5.4303149999999995e-08,--,na
73.412,521.0,0.0,5.3732900000000003e-08,--,na
73.412,521.25,0.0,5.60056e-08,--,na
73.412,521.5,0.0,5.56184e-08,--,na
73.412,521.75,0.0,5.667055e-08,--,na
73.412,522.0,0.0,5.64171e-08,--,na
73.412,522.25,0.0,5.876674999999999e-08,--,na
73.412,522.5,0.0,5.75431e-08,--,na
73.412,522.75,0.0,5.86391e-08,--,na
73.412,523.0,0.0,5.92933e-08,--,na
73.412,523.25,0.0,5.9444549999999996e-08,--,na
73.412,523.5,0.0,5.98401e-08,--,na
73.412,523.75,0.0,5.929105e-08,--,na
73.412,524.0,0.0,6.039855e-08,--,na
73.412,524.25,0.0,5.96861e-08,--,na
73.412,524.5,0.0,5.95536e-08,--,na
73.412,524.75,0.0,6.07011e-08,--,na
73.412,525.0,0.0,6.08489e-08,--,na
73.412,525.25,0.0,6.100835000000001e-08,--,na
73.412,525.5,0.0,6.04408e-08,--,na
73.412,525.75,0.0,6.07245e-08,--,na
73.412,526.0,0.0,6.02576e-08,--,na
73.412,526.25,0.0,5.97776e-08,--,na
73.412,526.5,0.0,6.15733e-08,--,na
73.412,526.75,0.0,5.93154e-08,--,na
73.412,527.0,0.0,6.133475e-08,--,na
73.412,527.25,0.0,5.830835e-08,--,na
73.412,527.5,0.0,5.85997e-08,--,na
73.412,527.75,0.0,5.7232999999999994e-08,--,na
73.412,528.0,0.0,5.6745849999999996e-08,--,na
73.412,528.25,0.0,5.70015e-08,--,na
73.412,528.5,0.0,5.6177e-08,--,na
73.412,528.75,0.0,5.665345e-08,--,na
73.412,529.0,0.0,5.66256e-08,--,na
73.412,529.25,0.0,5.615095e-08,--,na
73.412,529.5,0.0,5.46966e-08,--,na
73.412,529.75,0.0,5.569015e-08,--,na
73.412,530.0,0.0,5.40121e-08,--,na
73.412,530.25,0.0,5.3343e-08,--,na
73.412,530.5,0.0,5.4042599999999995e-08,--,na
73.412,530.75,0.0,5.126015e-08,--,na
73.412,531.0,0.0,5.360735e-08,--,na
73.412,531.25,0.0,4.97532e-08,--,na
73.412,531.5,0.0,5.02234e-08,--,na
73.412,531.75,0.0,5.052395e-08,--,na
73.412,532.0,0.0,5.054525e-08,--,na
73.412,532.25,0.0,5.03116e-08,--,na
73.412,532.5,0.0,4.973815e-08,--,na
73.412,532.75,0.0,4.8587400000000005e-08,--,na
73.412,533.0,0.0,4.82014e-08,--,na
73.412,533.25,0.0,5.4019e-08,--,na
73.412,533.5,0.0,4.76107e-08,--,na
73.412,533.75,0.0,4.657025e-08,--,na
73.412,534.0,0.0,4.81174e-08,--,na
73.412,534.25,0.0,4.61665e-08,--,na
73.412,534.5,0.0,4.5448600000000004e-08,--,na
73.412,534.75,0.0,4.563255e-08,--,na
73.412,535.0,0.0,4.3500199999999997e-08,--,na
73.412,535.25,0.0,4.23052e-08,--,na
73.412,535.5,0.0,4.662825e-08,--,na
73.412,535.75,0.0,4.5749e-08,--,na
73.412,536.0,0.0,4.5299749999999995e-08,--,na
73.412,536.25,0.0,4.55988e-08,--,na
73.412,536.5,0.0,4.4161e-08,--,na
73.412,536.75,0.0,4.3743199999999994e-08,--,na
73.412,537.0,0.0,4.4847799999999995e-08,--,na
73.412,537.25,0.0,4.38514e-08,--,na
73.412,537.5,0.0,4.438555e-08,--,na
73.412,537.75,0.0,4.36735e-08,--,na
73.412,538.0,0.0,4.407265e-08,--,na
73.412,538.25,0.0,4.56212e-08,--,na
73.412,538.5,0.0,4.436055e-08,--,na
73.412,538.75,0.0,4.4620600000000005e-08,--,na
73.412,539.0,0.0,4.30205e-08,--,na
73.412,539.25,0.0,4.42166e-08,--,na
73.412,539.5,0.0,4.316615e-08,--,na
73.412,539.75,0.0,4.369425e-08,--,na
73.412,540.0,0.0,4.29357e-08,--,na
73.412,540.25,0.0,4.26427e-08,--,na
73.412,540.5,0.0,4.21996e-08,--,na
73.412,540.75,0.0,4.17972e-08,--,na
73.412,541.0,0.0,4.49732e-08,--,na
73.412,541.25,0.0,4.199145e-08,--,na
73.412,541.5,0.0,4.12395e-08,--,na
73.412,541.75,0.0,4.16829e-08,--,na
73.412,542.0,0.0,4.112305e-08,--,na
73.412,542.25,0.0,4.08883e-08,--,na
73.412,542.5,0.0,4.0818249999999996e-08,--,na
73.412,542.75,0.0,4.0444399999999997e-08,--,na
73.412,543.0,0.0,3.83066e-08,--,na
73.412,543.25,0.0,3.94735e-08,--,na
73.412,543.5,0.0,3.95894e-08,--,na
73.412,543.75,0.0,3.97905e-08,--,na
73.412,544.0,0.0,3.824475e-08,--,na
73.412,544.25,0.0,3.7856e-08,--,na
73.412,544.5,0.0,3.934695e-08,--,na
73.412,544.75,0.0,3.813765e-08,--,na
73.412,545.0,0.0,3.78165e-08,--,na
73.412,545.25,0.0,3.59417e-08,--,na
73.412,545.5,0.0,3.74058e-08,--,na
73.412,545.75,0.0,3.84331e-08,--,na
73.412,546.0,0.0,3.74312e-08,--,na
73.412,546.25,0.0,3.6238250000000004e-08,--,na
73.412,546.5,0.0,3.5985300000000004e-08,--,na
73.412,546.75,0.0,3.57753e-08,--,na
73.412,547.0,0.0,3.5540100000000005e-08,--,na
73.412,547.25,0.0,3.54055e-08,--,na
73.412,547.5,0.0,3.54287e-08,--,na
73.412,547.75,0.0,3.465065e-08,--,na
73.412,548.0,0.0,3.47026e-08,--,na
73.412,548.25,0.0,3.30172e-08,--,na
73.412,548.5,0.0,3.519295e-08,--,na
73.412,548.75,0.0,3.36308e-08,--,na
73.412,549.0,0.0,3.36985e-08,--,na
73.412,549.25,0.0,3.32429e-08,--,na
73.412,549.5,0.0,3.31688e-08,--,na
73.412,549.75,0.0,3.38231e-08,--,na
73.412,550.0,0.0,3.18006e-08,--,na
73.412,550.25,0.0,3.23068e-08,--,na
73.412,550.5,0.0,3.04214e-08,--,na
73.412,550.75,0.0,3.3611550000000006e-08,--,na
73.412,551.0,0.0,3.10601e-08,--,na
73.412,551.25,0.0,3.092695e-08,--,na
73.412,551.5,0.0,3.13338e-08,--,na
73.412,551.75,0.0,3.14823e-08,--,na
73.412,552.0,0.0,3.23658e-08,--,na
73.412,552.25,0.0,3.0570650000000004e-08,--,na
73.412,552.5,0.0,2.983045e-08,--,na
73.412,552.75,0.0,2.91666e-08,--,na
73.412,553.0,0.0,2.89305e-08,--,na
73.412,553.25,0.0,2.8393299999999998e-08,--,na
73.412,553.5,0.0,2.82064e-08,--,na
73.412,553.75,0.0,2.9112350000000002e-08,--,na
73.412,554.0,0.0,2.92982e-08,--,na
73.412,554.25,0.0,2.82625e-08,--,na
73.412,554.5,0.0,2.91341e-08,--,na
73.412,554.75,0.0,2.8016200000000002e-08,--,na
73.412,555.0,0.0,2.79524e-08,--,na
73.412,555.25,0.0,2.79753e-08,--,na
73.412,555.5,0.0,2.721445e-08,--,na
73.412,555.75,0.0,2.53568e-08,--,na
73.412,556.0,0.0,2.57564e-08,--,na
73.412,556.25,0.0,2.683415e-08,--,na
73.412,556.5,0.0,2.863585e-08,--,na
73.412,556.75,0.0,2.63268e-08,--,na
73.412,557.0,0.0,2.86309e-08,--,na
73.412,557.25,0.0,2.9464950000000003e-08,--,na
73.412,557.5,0.0,2.9183700000000002e-08,--,na
73.412,557.75,0.0,2.8928050000000002e-08,--,na
73.412,558.0,0.0,2.94953e-08,--,na
73.412,558.25,0.0,2.9094850000000002e-08,--,na
73.412,558.5,0.0,2.90686e-08,--,na
73.412,558.75,0.0,2.936265e-08,--,na
73.412,559.0,0.0,2.96324e-08,--,na
73.412,559.25,0.0,2.879685e-08,--,na
73.412,559.5,0.0,2.84559e-08,--,na
73.412,559.75,0.0,3.12715e-08,--,na
73.412,560.0,0.0,3.101315e-08,--,na
73.412,560.25,0.0,3.11286e-08,--,na
73.412,560.5,0.0,3.06113e-08,--,na
73.412,560.75,0.0,3.2315200000000006e-08,--,na
73.412,561.0,0.0,3.24742e-08,--,na
73.412,561.25,0.0,3.26293e-08,--,na
73.412,561.5,0.0,3.3419949999999995e-08,--,na
73.412,561.75,0.0,3.47974e-08,--,na
73.412,562.0,0.0,3.28461e-08,--,na
73.412,562.25,0.0,3.571245e-08,--,na
73.412,562.5,0.0,3.32728e-08,--,na
73.412,562.75,0.0,3.816945e-08,--,na
73.412,563.0,0.0,3.65435e-08,--,na
73.412,563.25,0.0,3.8541300000000004e-08,--,na
73.412,563.5,0.0,3.7969450000000005e-08,--,na
73.412,563.75,0.0,3.96113e-08,--,na
73.412,564.0,0.0,4.06326e-08,--,na
73.412,564.25,0.0,4.12753e-08,--,na
73.412,564.5,0.0,4.26212e-08,--,na
73.412,564.75,0.0,4.153625e-08,--,na
73.412,565.0,0.0,4.36391e-08,--,na
73.412,565.25,0.0,4.415085e-08,--,na
73.412,565.5,0.0,4.5882450000000005e-08,--,na
73.412,565.75,0.0,4.63364e-08,--,na
73.412,566.0,0.0,4.4972e-08,--,na
73.412,566.25,0.0,4.846175e-08,--,na
73.412,566.5,0.0,4.90191e-08,--,na
73.412,566.75,0.0,5.00044e-08,--,na
73.412,567.0,0.0,4.96447e-08,--,na
73.412,567.25,0.0,5.26822e-08,--,na
73.412,567.5,0.0,5.18377e-08,--,na
73.412,567.75,0.0,5.07808e-08,--,na
73.412,568.0,0.0,5.08743e-08,--,na
73.412,568.25,0.0,5.26412e-08,--,na
73.412,568.5,0.0,5.434605e-08,--,na
73.412,568.75,0.0,5.44423e-08,--,na
73.412,569.0,0.0,5.739245e-08,--,na
73.412,569.25,0.0,5.7225699999999996e-08,--,na
73.412,569.5,0.0,5.61783e-08,--,na
73.412,569.75,0.0,5.87897e-08,--,na
73.412,570.0,0.0,5.8978399999999996e-08,--,na
73.412,570.25,0.0,5.87988e-08,--,na
73.412,570.5,0.0,5.976495e-08,--,na
73.412,570.75,0.0,5.96546e-08,--,na
73.412,571.0,0.0,5.5837700000000004e-08,--,na
73.412,571.25,0.0,6.03075e-08,--,na
73.412,571.5,0.0,6.249605e-08,--,na
73.412,571.75,0.0,6.56628e-08,--,na
73.412,572.0,0.0,6.314635e-08,--,na
73.412,572.25,0.0,6.2028e-08,--,na
73.412,572.5,0.0,6.002585e-08,--,na
73.412,572.75,0.0,6.23557e-08,--,na
73.412,573.0,0.0,6.20528e-08,--,na
73.412,573.25,0.0,6.696159999999999e-08,--,na
73.412,573.5,0.0,6.435895e-08,--,na
73.412,573.75,0.0,6.56982e-08,--,na
73.412,574.0,0.0,6.434955e-08,--,na
73.412,574.25,0.0,6.51219e-08,--,na
73.412,574.5,0.0,6.66221e-08,--,na
73.412,574.75,0.0,6.64123e-08,--,na
73.412,575.0,0.0,6.47628e-08,--,na
73.412,575.25,0.0,6.51875e-08,--,na
73.412,575.5,0.0,6.57738e-08,--,na
73.412,575.75,0.0,6.41407e-08,--,na
73.412,576.0,0.0,6.60359e-08,--,na
73.412,576.25,0.0,6.562284999999999e-08,--,na
73.412,576.5,0.0,6.58527e-08,--,na
73.412,576.75,0.0,6.465545000000001e-08,--,na
73.412,577.0,0.0,6.59322e-08,--,na
73.412,577.25,0.0,6.419865e-08,--,na
73.412,577.5,0.0,6.68003e-08,--,na
73.412,577.75,0.0,6.50297e-08,--,na
73.412,578.0,0.0,6.684159999999999e-08,--,na
73.412,578.25,0.0,6.472815000000001e-08,--,na
73.412,578.5,0.0,6.343025e-08,--,na
73.412,578.75,0.0,6.43047e-08,--,na
73.412,579.0,0.0,6.38776e-08,--,na
73.412,579.25,0.0,6.292869999999999e-08,--,na
73.412,579.5,0.0,6.42199e-08,--,na
73.412,579.75,0.0,6.63048e-08,--,na
73.412,580.0,0.0,6.30623e-08,--,na
73.412,580.25,0.0,6.247055e-08,--,na
73.412,580.5,0.0,6.178945e-08,--,na
73.412,580.75,0.0,6.00024e-08,--,na
73.412,581.0,0.0,6.560555e-08,--,na
73.412,581.25,0.0,6.01324e-08,--,na
73.412,581.5,0.0,5.7417599999999997e-08,--,na
73.412,581.75,0.0,5.66264e-08,--,na
73.412,582.0,0.0,5.959195e-08,--,na
73.412,582.25,0.0,5.92743e-08,--,na
73.412,582.5,0.0,6.116785e-08,--,na
73.412,582.75,0.0,5.71351e-08,--,na
73.412,583.0,0.0,5.62779e-08,--,na
73.412,583.25,0.0,5.534955e-08,--,na
73.412,583.5,0.0,5.23745e-08,--,na
73.412,583.75,0.0,5.69609e-08,--,na
73.412,584.0,0.0,5.520235e-08,--,na
73.412,584.25,0.0,5.6575599999999995e-08,--,na
73.412,584.5,0.0,5.3162e-08,--,na
73.412,584.75,0.0,5.4614e-08,--,na
73.412,585.0,0.0,5.44324e-08,--,na
73.412,585.25,0.0,5.411285e-08,--,na
73.412,585.5,0.0,5.27636e-08,--,na
73.412,585.75,0.0,5.05019e-08,--,na
73.412,586.0,0.0,5.410235e-08,--,na
73.412,586.25,0.0,5.3180500000000004e-08,--,na
73.412,586.5,0.0,5.2798e-08,--,na
73.412,586.75,0.0,5.2140800000000006e-08,--,na
73.412,587.0,0.0,5.12279e-08,--,na
73.412,587.25,0.0,5.18433e-08,--,na
73.412,587.5,0.0,5.20822e-08,--,na
73.412,587.75,0.0,5.08824e-08,--,na
73.412,588.0,0.0,5.036925e-08,--,na
73.412,588.25,0.0,5.147225e-08,--,na
73.412,588.5,0.0,5.00952e-08,--,na
73.412,588.75,0.0,5.109295e-08,--,na
73.412,589.0,0.0,5.01493e-08,--,na
73.412,589.25,0.0,5.1073e-08,--,na
73.412,589.5,0.0,5.26721e-08,--,na
73.412,589.75,0.0,5.0536349999999996e-08,--,na
73.412,590.0,0.0,5.01879e-08,--,na
73.412,590.25,0.0,5.02299e-08,--,na
73.412,590.5,0.0,4.99929e-08,--,na
73.412,590.75,0.0,5.0888e-08,--,na
73.412,591.0,0.0,4.9473050000000005e-08,--,na
73.412,591.25,0.0,5.07659e-08,--,na
73.412,591.5,0.0,5.0296650000000005e-08,--,na
73.412,591.75,0.0,5.10582e-08,--,na
73.412,592.0,0.0,5.0962e-08,--,na
73.412,592.25,0.0,5.0144249999999996e-08,--,na
73.412,592.5,0.0,5.07077e-08,--,na
73.412,592.75,0.0,5.054255e-08,--,na
73.412,593.0,0.0,5.01135e-08,--,na
73.412,593.25,0.0,5.06678e-08,--,na
73.412,593.5,0.0,5.13451e-08,--,na
73.412,593.75,0.0,5.22025e-08,--,na
73.412,594.0,0.0,5.088215e-08,--,na
