ECM File Output,,,,,
Filename (includes date): 2025-09-08-15-31-den13a-175.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: redo for x axis, 6 breaks!!!!!,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 5,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 34.887792968749984,,,,,
Y Right: 102.02862499999995,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 19.3265625,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 19.3265625,,,,,
X max Position (raw - not laser corrected): 922.0812500000001,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
86.029,250.0,0.0,5.09284e-08,--,na
86.029,250.25,0.0,5.09872e-08,--,na
86.029,250.5,0.0,5.078095e-08,--,na
86.029,250.75,0.0,4.88687e-08,--,na
86.029,251.0,0.0,5.0462000000000005e-08,--,na
86.029,251.25,0.0,5.00889e-08,--,na
86.029,251.5,0.0,4.823935e-08,--,na
86.029,251.75,0.0,4.85666e-08,--,na
86.029,252.0,0.0,4.89275e-08,--,na
86.029,252.25,0.0,4.85429e-08,--,na
86.029,252.5,0.0,4.98271e-08,--,na
86.029,252.75,0.0,4.86763e-08,--,na
86.029,253.0,0.0,4.8661749999999996e-08,--,na
86.029,253.25,0.0,4.76168e-08,--,na
86.029,253.5,0.0,4.8061400000000004e-08,--,na
86.029,253.75,0.0,4.7293549999999995e-08,--,na
86.029,254.0,0.0,4.6153e-08,--,na
86.029,254.25,0.0,4.90502e-08,--,na
86.029,254.5,0.0,4.61344e-08,--,na
86.029,254.75,0.0,4.625095e-08,--,na
86.029,255.0,0.0,4.69321e-08,--,na
86.029,255.25,0.0,4.71237e-08,--,na
86.029,255.5,0.0,4.748705e-08,--,na
86.029,255.75,0.0,4.6881849999999994e-08,--,na
86.029,256.0,0.0,4.58089e-08,--,na
86.029,256.25,0.0,4.77963e-08,--,na
86.029,256.5,0.0,4.44289e-08,--,na
86.029,256.75,0.0,4.6136e-08,--,na
86.029,257.0,0.0,4.76362e-08,--,na
86.029,257.25,0.0,4.750985e-08,--,na
86.029,257.5,0.0,4.69127e-08,--,na
86.029,257.75,0.0,4.66124e-08,--,na
86.029,258.0,0.0,4.7016749999999996e-08,--,na
86.029,258.25,0.0,4.58429e-08,--,na
86.029,258.5,0.0,4.61551e-08,--,na
86.029,258.75,0.0,4.69978e-08,--,na
86.029,259.0,0.0,4.61736e-08,--,na
86.029,259.25,0.0,4.61237e-08,--,na
86.029,259.5,0.0,4.5810600000000004e-08,--,na
86.029,259.75,0.0,4.56317e-08,--,na
86.029,260.0,0.0,4.5529e-08,--,na
86.029,260.25,0.0,4.754815e-08,--,na
86.029,260.5,0.0,4.570565e-08,--,na
86.029,260.75,0.0,4.42316e-08,--,na
86.029,261.0,0.0,4.42622e-08,--,na
86.029,261.25,0.0,4.4473850000000004e-08,--,na
86.029,261.5,0.0,4.36941e-08,--,na
86.029,261.75,0.0,4.30025e-08,--,na
86.029,262.0,0.0,4.37981e-08,--,na
86.029,262.25,0.0,4.294895e-08,--,na
86.029,262.5,0.0,4.2749050000000004e-08,--,na
86.029,262.75,0.0,4.37875e-08,--,na
86.029,263.0,0.0,4.51144e-08,--,na
86.029,263.25,0.0,4.254175e-08,--,na
86.029,263.5,0.0,4.27374e-08,--,na
86.029,263.75,0.0,4.250835e-08,--,na
86.029,264.0,0.0,4.45262e-08,--,na
86.029,264.25,0.0,4.20513e-08,--,na
86.029,264.5,0.0,4.062065e-08,--,na
86.029,264.75,0.0,4.1252099999999997e-08,--,na
86.029,265.0,0.0,4.20326e-08,--,na
86.029,265.25,0.0,4.03885e-08,--,na
86.029,265.5,0.0,4.00042e-08,--,na
86.029,265.75,0.0,3.9442949999999995e-08,--,na
86.029,266.0,0.0,3.76716e-08,--,na
86.029,266.25,0.0,3.917915e-08,--,na
86.029,266.5,0.0,3.7975550000000004e-08,--,na
86.029,266.75,0.0,3.96753e-08,--,na
86.029,267.0,0.0,4.03123e-08,--,na
86.029,267.25,0.0,3.84734e-08,--,na
86.029,267.5,0.0,3.90205e-08,--,na
86.029,267.75,0.0,3.77988e-08,--,na
86.029,268.0,0.0,3.724305e-08,--,na
86.029,268.25,0.0,3.85626e-08,--,na
86.029,268.5,0.0,3.763105e-08,--,na
86.029,268.75,0.0,3.73294e-08,--,na
86.029,269.0,0.0,3.77489e-08,--,na
86.029,269.25,0.0,3.84906e-08,--,na
86.029,269.5,0.0,3.7506350000000004e-08,--,na
86.029,269.75,0.0,3.7016700000000003e-08,--,na
86.029,270.0,0.0,3.73089e-08,--,na
86.029,270.25,0.0,3.67947e-08,--,na
86.029,270.5,0.0,3.631e-08,--,na
86.029,270.75,0.0,3.7618e-08,--,na
86.029,271.0,0.0,3.66236e-08,--,na
86.029,271.25,0.0,3.60382e-08,--,na
86.029,271.5,0.0,3.520265e-08,--,na
86.029,271.75,0.0,3.56604e-08,--,na
86.029,272.0,0.0,3.62838e-08,--,na
86.029,272.25,0.0,3.581935e-08,--,na
86.029,272.5,0.0,3.6696600000000006e-08,--,na
86.029,272.75,0.0,3.41559e-08,--,na
86.029,273.0,0.0,3.60106e-08,--,na
86.029,273.25,0.0,3.54481e-08,--,na
86.029,273.5,0.0,3.5190600000000005e-08,--,na
86.029,273.75,0.0,3.533e-08,--,na
86.029,274.0,0.0,3.54072e-08,--,na
86.029,274.25,0.0,3.494835e-08,--,na
86.029,274.5,0.0,3.48378e-08,--,na
86.029,274.75,0.0,3.55219e-08,--,na
86.029,275.0,0.0,3.50012e-08,--,na
86.029,275.25,0.0,3.53556e-08,--,na
86.029,275.5,0.0,3.4920199999999995e-08,--,na
86.029,275.75,0.0,3.44757e-08,--,na
86.029,276.0,0.0,3.49551e-08,--,na
86.029,276.25,0.0,3.41759e-08,--,na
86.029,276.5,0.0,3.404675e-08,--,na
86.029,276.75,0.0,3.3887e-08,--,na
86.029,277.0,0.0,3.35735e-08,--,na
86.029,277.25,0.0,3.4552e-08,--,na
86.029,277.5,0.0,3.256045e-08,--,na
86.029,277.75,0.0,3.31641e-08,--,na
86.029,278.0,0.0,3.3568e-08,--,na
86.029,278.25,0.0,3.24511e-08,--,na
86.029,278.5,0.0,3.21951e-08,--,na
86.029,278.75,0.0,3.18893e-08,--,na
86.029,279.0,0.0,3.200395e-08,--,na
86.029,279.25,0.0,3.214205e-08,--,na
86.029,279.5,0.0,3.25719e-08,--,na
86.029,279.75,0.0,3.11018e-08,--,na
86.029,280.0,0.0,3.235155e-08,--,na
86.029,280.25,0.0,3.29598e-08,--,na
86.029,280.5,0.0,3.464715e-08,--,na
86.029,280.75,0.0,3.3147e-08,--,na
86.029,281.0,0.0,3.4564e-08,--,na
86.029,281.25,0.0,3.42268e-08,--,na
86.029,281.5,0.0,3.421e-08,--,na
86.029,281.75,0.0,3.49266e-08,--,na
86.029,282.0,0.0,3.38695e-08,--,na
86.029,282.25,0.0,3.33473e-08,--,na
86.029,282.5,0.0,3.389785e-08,--,na
86.029,282.75,0.0,3.37518e-08,--,na
86.029,283.0,0.0,3.3815249999999996e-08,--,na
86.029,283.25,0.0,3.51882e-08,--,na
86.029,283.5,0.0,3.387735e-08,--,na
86.029,283.75,0.0,3.508135e-08,--,na
86.029,284.0,0.0,3.41249e-08,--,na
86.029,284.25,0.0,3.4934800000000004e-08,--,na
86.029,284.5,0.0,3.4268100000000005e-08,--,na
86.029,284.75,0.0,3.47403e-08,--,na
86.029,285.0,0.0,3.48902e-08,--,na
86.029,285.25,0.0,3.53885e-08,--,na
86.029,285.5,0.0,3.39553e-08,--,na
86.029,285.75,0.0,3.49884e-08,--,na
86.029,286.0,0.0,3.3355699999999995e-08,--,na
86.029,286.25,0.0,3.48159e-08,--,na
86.029,286.5,0.0,3.556215e-08,--,na
86.029,286.75,0.0,3.46285e-08,--,na
86.029,287.0,0.0,3.48337e-08,--,na
86.029,287.25,0.0,3.482595e-08,--,na
86.029,287.5,0.0,3.4382e-08,--,na
86.029,287.75,0.0,3.525515e-08,--,na
86.029,288.0,0.0,3.52662e-08,--,na
86.029,288.25,0.0,3.49399e-08,--,na
86.029,288.5,0.0,3.59002e-08,--,na
86.029,288.75,0.0,3.489735e-08,--,na
86.029,289.0,0.0,3.56396e-08,--,na
86.029,289.25,0.0,3.45669e-08,--,na
86.029,289.5,0.0,3.52527e-08,--,na
86.029,289.75,0.0,3.48895e-08,--,na
86.029,290.0,0.0,3.51817e-08,--,na
86.029,290.25,0.0,3.54381e-08,--,na
86.029,290.5,0.0,3.61213e-08,--,na
86.029,290.75,0.0,3.524695e-08,--,na
86.029,291.0,0.0,3.47495e-08,--,na
86.029,291.25,0.0,3.4340599999999995e-08,--,na
86.029,291.5,0.0,3.52854e-08,--,na
86.029,291.75,0.0,3.5584900000000005e-08,--,na
86.029,292.0,0.0,3.56597e-08,--,na
86.029,292.25,0.0,3.45223e-08,--,na
86.029,292.5,0.0,3.46834e-08,--,na
86.029,292.75,0.0,3.464405e-08,--,na
86.029,293.0,0.0,3.49413e-08,--,na
86.029,293.25,0.0,3.55011e-08,--,na
86.029,293.5,0.0,3.51292e-08,--,na
86.029,293.75,0.0,3.53048e-08,--,na
86.029,294.0,0.0,3.588245e-08,--,na
86.029,294.25,0.0,3.54234e-08,--,na
86.029,294.5,0.0,3.57413e-08,--,na
86.029,294.75,0.0,3.54014e-08,--,na
86.029,295.0,0.0,3.5972549999999996e-08,--,na
86.029,295.25,0.0,3.527855e-08,--,na
86.029,295.5,0.0,3.6322e-08,--,na
86.029,295.75,0.0,3.593365e-08,--,na
86.029,296.0,0.0,3.62378e-08,--,na
86.029,296.25,0.0,3.606565e-08,--,na
86.029,296.5,0.0,3.67979e-08,--,na
86.029,296.75,0.0,3.644255e-08,--,na
86.029,297.0,0.0,3.6970700000000004e-08,--,na
86.029,297.25,0.0,3.65206e-08,--,na
86.029,297.5,0.0,3.63532e-08,--,na
86.029,297.75,0.0,3.654295e-08,--,na
86.029,298.0,0.0,3.68008e-08,--,na
86.029,298.25,0.0,3.68718e-08,--,na
86.029,298.5,0.0,3.67059e-08,--,na
86.029,298.75,0.0,3.616865e-08,--,na
86.029,299.0,0.0,3.6473750000000006e-08,--,na
86.029,299.25,0.0,3.65411e-08,--,na
86.029,299.5,0.0,3.65368e-08,--,na
86.029,299.75,0.0,3.845895e-08,--,na
86.029,300.0,0.0,3.691735e-08,--,na
86.029,300.25,0.0,3.679675e-08,--,na
86.029,300.5,0.0,3.74135e-08,--,na
86.029,300.75,0.0,3.6755800000000004e-08,--,na
86.029,301.0,0.0,3.63033e-08,--,na
86.029,301.25,0.0,3.685745e-08,--,na
86.029,301.5,0.0,3.64271e-08,--,na
86.029,301.75,0.0,3.6839e-08,--,na
86.029,302.0,0.0,3.6508e-08,--,na
86.029,302.25,0.0,3.610425e-08,--,na
86.029,302.5,0.0,3.6641e-08,--,na
86.029,302.75,0.0,3.61338e-08,--,na
86.029,303.0,0.0,3.6250699999999995e-08,--,na
86.029,303.25,0.0,3.54e-08,--,na
86.029,303.5,0.0,3.61003e-08,--,na
86.029,303.75,0.0,3.71478e-08,--,na
86.029,304.0,0.0,3.63632e-08,--,na
86.029,304.25,0.0,3.60623e-08,--,na
86.029,304.5,0.0,3.59179e-08,--,na
86.029,304.75,0.0,3.6084550000000004e-08,--,na
86.029,305.0,0.0,3.59966e-08,--,na
86.029,305.25,0.0,3.64421e-08,--,na
86.029,305.5,0.0,3.6052750000000005e-08,--,na
86.029,305.75,0.0,3.67173e-08,--,na
86.029,306.0,0.0,3.55823e-08,--,na
86.029,306.25,0.0,3.61013e-08,--,na
86.029,306.5,0.0,3.67573e-08,--,na
86.029,306.75,0.0,3.68972e-08,--,na
86.029,307.0,0.0,3.63241e-08,--,na
86.029,307.25,0.0,3.67661e-08,--,na
86.029,307.5,0.0,3.68708e-08,--,na
86.029,307.75,0.0,3.70689e-08,--,na
86.029,308.0,0.0,3.74699e-08,--,na
86.029,308.25,0.0,3.61195e-08,--,na
86.029,308.5,0.0,3.7928200000000005e-08,--,na
86.029,308.75,0.0,3.8312200000000003e-08,--,na
86.029,309.0,0.0,3.86697e-08,--,na
86.029,309.25,0.0,3.9573799999999997e-08,--,na
86.029,309.5,0.0,3.97976e-08,--,na
86.029,309.75,0.0,4.0472149999999995e-08,--,na
86.029,310.0,0.0,4.08101e-08,--,na
86.029,310.25,0.0,4.16389e-08,--,na
86.029,310.5,0.0,4.17446e-08,--,na
86.029,310.75,0.0,4.295405e-08,--,na
86.029,311.0,0.0,4.407785e-08,--,na
86.029,311.25,0.0,4.43481e-08,--,na
86.029,311.5,0.0,4.5456299999999997e-08,--,na
86.029,311.75,0.0,4.62173e-08,--,na
86.029,312.0,0.0,4.69568e-08,--,na
86.029,312.25,0.0,4.66013e-08,--,na
86.029,312.5,0.0,4.87064e-08,--,na
86.029,312.75,0.0,4.95634e-08,--,na
86.029,313.0,0.0,5.12728e-08,--,na
86.029,313.25,0.0,5.10444e-08,--,na
86.029,313.5,0.0,5.250575e-08,--,na
86.029,313.75,0.0,5.26823e-08,--,na
86.029,314.0,0.0,5.366395e-08,--,na
86.029,314.25,0.0,5.32238e-08,--,na
86.029,314.5,0.0,5.47667e-08,--,na
86.029,314.75,0.0,5.537385e-08,--,na
86.029,315.0,0.0,5.5589499999999996e-08,--,na
86.029,315.25,0.0,5.61313e-08,--,na
86.029,315.5,0.0,5.6538049999999996e-08,--,na
86.029,315.75,0.0,5.7010850000000005e-08,--,na
86.029,316.0,0.0,5.74612e-08,--,na
86.029,316.25,0.0,5.78481e-08,--,na
86.029,316.5,0.0,5.764055e-08,--,na
86.029,316.75,0.0,5.87656e-08,--,na
86.029,317.0,0.0,5.913725e-08,--,na
86.029,317.25,0.0,5.88825e-08,--,na
86.029,317.5,0.0,5.94631e-08,--,na
86.029,317.75,0.0,5.932445e-08,--,na
86.029,318.0,0.0,6.082285e-08,--,na
86.029,318.25,0.0,6.01907e-08,--,na
86.029,318.5,0.0,5.9167650000000005e-08,--,na
86.029,318.75,0.0,5.993515e-08,--,na
86.029,319.0,0.0,6.08437e-08,--,na
86.029,319.25,0.0,6.16089e-08,--,na
86.029,319.5,0.0,6.04957e-08,--,na
86.029,319.75,0.0,6.06724e-08,--,na
86.029,320.0,0.0,6.135689999999999e-08,--,na
86.029,320.25,0.0,6.1482e-08,--,na
86.029,320.5,0.0,6.083590000000001e-08,--,na
86.029,320.75,0.0,6.197685000000001e-08,--,na
86.029,321.0,0.0,6.27305e-08,--,na
86.029,321.25,0.0,6.15497e-08,--,na
86.029,321.5,0.0,6.14108e-08,--,na
86.029,321.75,0.0,6.14606e-08,--,na
86.029,322.0,0.0,6.17232e-08,--,na
86.029,322.25,0.0,6.11301e-08,--,na
86.029,322.5,0.0,6.113674999999999e-08,--,na
86.029,322.75,0.0,6.105915e-08,--,na
86.029,323.0,0.0,6.132285000000001e-08,--,na
86.029,323.25,0.0,6.13594e-08,--,na
86.029,323.5,0.0,6.06694e-08,--,na
86.029,323.75,0.0,5.98324e-08,--,na
86.029,324.0,0.0,5.991365e-08,--,na
86.029,324.25,0.0,6.00334e-08,--,na
86.029,324.5,0.0,5.973645e-08,--,na
86.029,324.75,0.0,6.003665e-08,--,na
86.029,325.0,0.0,5.967205e-08,--,na
86.029,325.25,0.0,5.91075e-08,--,na
86.029,325.5,0.0,5.77442e-08,--,na
86.029,325.75,0.0,5.813115e-08,--,na
86.029,326.0,0.0,5.68121e-08,--,na
86.029,326.25,0.0,5.64652e-08,--,na
86.029,326.5,0.0,5.665515e-08,--,na
86.029,326.75,0.0,5.5352449999999996e-08,--,na
86.029,327.0,0.0,5.55882e-08,--,na
86.029,327.25,0.0,5.451795e-08,--,na
86.029,327.5,0.0,5.322015e-08,--,na
86.029,327.75,0.0,5.266095e-08,--,na
86.029,328.0,0.0,5.12471e-08,--,na
86.029,328.25,0.0,5.05487e-08,--,na
86.029,328.5,0.0,5.00507e-08,--,na
86.029,328.75,0.0,4.8050199999999994e-08,--,na
86.029,329.0,0.0,4.77296e-08,--,na
86.029,329.25,0.0,4.607e-08,--,na
86.029,329.5,0.0,4.460045e-08,--,na
86.029,329.75,0.0,4.247735e-08,--,na
86.029,330.0,0.0,4.14129e-08,--,na
86.029,330.25,0.0,4.02256e-08,--,na
86.029,330.5,0.0,3.82631e-08,--,na
86.029,330.75,0.0,3.636355e-08,--,na
86.029,331.0,0.0,3.4688e-08,--,na
86.029,331.25,0.0,3.2996399999999995e-08,--,na
86.029,331.5,0.0,3.092045e-08,--,na
86.029,331.75,0.0,2.86745e-08,--,na
86.029,332.0,0.0,2.82258e-08,--,na
86.029,332.25,0.0,2.59894e-08,--,na
86.029,332.5,0.0,2.442825e-08,--,na
86.029,332.75,1.0,2.264135e-08,--,na
86.029,333.0,1.0,2.08938e-08,--,na
86.029,333.25,1.0,1.9419749999999998e-08,--,na
86.029,333.5,1.0,1.73708e-08,--,na
86.029,333.75,1.0,1.536375e-08,--,na
86.029,334.0,1.0,1.20332e-08,--,na
86.029,334.25,1.0,1.11772e-08,--,na
86.029,334.5,1.0,1.0147074999999999e-08,--,na
86.029,334.75,1.0,9.651560000000001e-09,--,na
86.029,335.0,1.0,8.89481e-09,--,na
86.029,335.25,1.0,8.10211e-09,--,na
86.029,335.5,1.0,7.876145e-09,--,na
86.029,335.75,1.0,7.50626e-09,--,na
86.029,336.0,1.0,6.942825e-09,--,na
86.029,336.25,1.0,6.59427e-09,--,na
86.029,336.5,1.0,6.114095e-09,--,na
86.029,336.75,1.0,5.85817e-09,--,na
86.029,337.0,1.0,5.71501e-09,--,na
86.029,337.25,1.0,5.367549999999999e-09,--,na
86.029,337.5,1.0,4.392335e-09,--,na
86.029,337.75,1.0,4.40388e-09,--,na
86.029,338.0,1.0,3.719985e-09,--,na
86.029,338.25,1.0,3.41383e-09,--,na
86.029,338.5,1.0,3.5832950000000003e-09,--,na
86.029,338.75,1.0,2.81869e-09,--,na
86.029,339.0,1.0,2.46636e-09,--,na
86.029,339.25,1.0,2.320425e-09,--,na
86.029,339.5,1.0,1.724735e-09,--,na
86.029,339.75,1.0,1.46032e-09,--,na
86.029,340.0,1.0,1.061e-09,--,na
86.029,340.25,1.0,7.31898e-10,--,na
86.029,340.5,1.0,6.243065e-10,--,na
86.029,340.75,1.0,-2.7678764999999996e-10,--,na
86.029,341.0,1.0,-1.44838e-10,--,na
86.029,341.25,1.0,-3.689805e-10,--,na
86.029,341.5,1.0,-9.85528e-10,--,na
86.029,341.75,1.0,-1.6835750000000002e-09,--,na
86.029,342.0,1.0,-1.39098e-09,--,na
86.029,342.25,1.0,-2.08551e-09,--,na
86.029,342.5,1.0,-2.8065600000000003e-09,--,na
86.029,342.75,1.0,1.2086489999999999e-08,--,na
86.029,343.0,1.0,3.45184e-08,--,na
86.029,343.25,1.0,3.05411e-08,--,na
86.029,343.5,1.0,3.1118e-08,--,na
86.029,343.75,1.0,3.21394e-08,--,na
86.029,344.0,1.0,3.2457349999999996e-08,--,na
86.029,344.25,1.0,3.37146e-08,--,na
86.029,344.5,1.0,3.430045e-08,--,na
86.029,344.75,1.0,3.58952e-08,--,na
86.029,345.0,1.0,3.63498e-08,--,na
86.029,345.25,1.0,3.6930800000000004e-08,--,na
86.029,345.5,1.0,3.83227e-08,--,na
86.029,345.75,1.0,3.96944e-08,--,na
86.029,346.0,1.0,3.977465e-08,--,na
86.029,346.25,1.0,4.02402e-08,--,na
86.029,346.5,1.0,4.1483300000000005e-08,--,na
86.029,346.75,1.0,4.13135e-08,--,na
86.029,347.0,1.0,4.174105e-08,--,na
86.029,347.25,1.0,4.267945e-08,--,na
86.029,347.5,1.0,4.31508e-08,--,na
86.029,347.75,1.0,4.26871e-08,--,na
86.029,348.0,1.0,4.23211e-08,--,na
86.029,348.25,1.0,4.2351999999999994e-08,--,na
86.029,348.5,1.0,4.2717699999999996e-08,--,na
86.029,348.75,1.0,4.21644e-08,--,na
86.029,349.0,1.0,4.2060050000000003e-08,--,na
86.029,349.25,1.0,4.141665e-08,--,na
86.029,349.5,1.0,4.190045e-08,--,na
86.029,349.75,1.0,4.08763e-08,--,na
86.029,350.0,1.0,4.0664100000000005e-08,--,na
86.029,350.25,1.0,4.08262e-08,--,na
86.029,350.5,1.0,4.0932549999999996e-08,--,na
86.029,350.75,1.0,4.00281e-08,--,na
86.029,351.0,1.0,3.9540400000000004e-08,--,na
86.029,351.25,1.0,4.023935e-08,--,na
86.029,351.5,1.0,3.95258e-08,--,na
86.029,351.75,1.0,4.00162e-08,--,na
86.029,352.0,1.0,3.855e-08,--,na
86.029,352.25,1.0,3.76298e-08,--,na
86.029,352.5,0.0,3.7709400000000005e-08,--,na
86.029,352.75,0.0,3.74958e-08,--,na
86.029,353.0,0.0,3.65911e-08,--,na
86.029,353.25,0.0,3.62594e-08,--,na
86.029,353.5,0.0,3.65303e-08,--,na
86.029,353.75,0.0,3.59461e-08,--,na
86.029,354.0,0.0,3.605265e-08,--,na
86.029,354.25,0.0,3.5764300000000005e-08,--,na
86.029,354.5,0.0,3.5451850000000004e-08,--,na
86.029,354.75,0.0,3.55406e-08,--,na
86.029,355.0,0.0,3.5487149999999994e-08,--,na
86.029,355.25,0.0,3.5177899999999994e-08,--,na
86.029,355.5,0.0,3.528445e-08,--,na
86.029,355.75,0.0,3.46742e-08,--,na
86.029,356.0,0.0,3.52607e-08,--,na
86.029,356.25,0.0,3.477365e-08,--,na
86.029,356.5,0.0,3.50167e-08,--,na
86.029,356.75,0.0,3.43821e-08,--,na
86.029,357.0,0.0,3.4000600000000006e-08,--,na
86.029,357.25,0.0,3.390815e-08,--,na
86.029,357.5,0.0,3.3841299999999995e-08,--,na
86.029,357.75,0.0,3.40677e-08,--,na
86.029,358.0,0.0,3.35988e-08,--,na
86.029,358.25,0.0,3.3696600000000005e-08,--,na
86.029,358.5,0.0,3.32253e-08,--,na
86.029,358.75,0.0,3.26243e-08,--,na
86.029,359.0,0.0,3.28974e-08,--,na
86.029,359.25,0.0,3.37086e-08,--,na
86.029,359.5,0.0,3.212185e-08,--,na
86.029,359.75,0.0,3.21631e-08,--,na
86.029,360.0,0.0,3.1934749999999994e-08,--,na
86.029,360.25,0.0,3.160225e-08,--,na
86.029,360.5,0.0,3.1736600000000006e-08,--,na
86.029,360.75,0.0,3.10585e-08,--,na
86.029,361.0,0.0,3.01295e-08,--,na
86.029,361.25,0.0,2.93394e-08,--,na
86.029,361.5,0.0,2.9351000000000003e-08,--,na
86.029,361.75,0.0,2.98189e-08,--,na
86.029,362.0,0.0,2.901505e-08,--,na
86.029,362.25,0.0,2.8611350000000003e-08,--,na
86.029,362.5,0.0,2.7840100000000002e-08,--,na
86.029,362.75,0.0,2.72306e-08,--,na
86.029,363.0,0.0,2.649825e-08,--,na
86.029,363.25,0.0,2.71001e-08,--,na
86.029,363.5,0.0,2.5547350000000003e-08,--,na
86.029,363.75,0.0,2.60611e-08,--,na
86.029,364.0,0.0,2.581805e-08,--,na
86.029,364.25,0.0,2.5231850000000002e-08,--,na
86.029,364.5,0.0,2.42445e-08,--,na
86.029,364.75,0.0,2.4397249999999997e-08,--,na
86.029,365.0,0.0,2.395415e-08,--,na
86.029,365.25,0.0,2.39691e-08,--,na
86.029,365.5,0.0,2.351995e-08,--,na
86.029,365.75,0.0,2.41215e-08,--,na
86.029,366.0,0.0,2.3539e-08,--,na
86.029,366.25,0.0,2.318665e-08,--,na
86.029,366.5,0.0,2.35596e-08,--,na
86.029,366.75,0.0,2.1747600000000002e-08,--,na
86.029,367.0,0.0,2.20601e-08,--,na
86.029,367.25,0.0,2.07621e-08,--,na
86.029,367.5,0.0,2.21301e-08,--,na
86.029,367.75,0.0,2.2092700000000002e-08,--,na
86.029,368.0,0.0,2.14327e-08,--,na
86.029,368.25,0.0,2.16445e-08,--,na
86.029,368.5,0.0,2.04491e-08,--,na
86.029,368.75,0.0,2.107945e-08,--,na
86.029,369.0,0.0,2.11722e-08,--,na
86.029,369.25,0.0,2.13726e-08,--,na
86.029,369.5,0.0,2.05732e-08,--,na
86.029,369.75,0.0,2.071005e-08,--,na
86.029,370.0,0.0,2.084435e-08,--,na
86.029,370.25,0.0,2.03145e-08,--,na
86.029,370.5,0.0,2.0722550000000002e-08,--,na
86.029,370.75,0.0,2.0839e-08,--,na
86.029,371.0,0.0,2.034985e-08,--,na
86.029,371.25,0.0,2.02446e-08,--,na
86.029,371.5,0.0,1.9919e-08,--,na
86.029,371.75,0.0,2.0130399999999997e-08,--,na
86.029,372.0,0.0,1.997125e-08,--,na
86.029,372.25,0.0,2.02756e-08,--,na
86.029,372.5,0.0,2.04571e-08,--,na
86.029,372.75,0.0,2.066015e-08,--,na
86.029,373.0,0.0,2.032705e-08,--,na
86.029,373.25,0.0,1.98267e-08,--,na
86.029,373.5,0.0,2.0259e-08,--,na
86.029,373.75,0.0,2.05392e-08,--,na
86.029,374.0,0.0,1.9886749999999998e-08,--,na
86.029,374.25,0.0,2.030135e-08,--,na
86.029,374.5,0.0,1.95591e-08,--,na
86.029,374.75,0.0,1.98469e-08,--,na
86.029,375.0,0.0,1.997615e-08,--,na
86.029,375.25,0.0,1.89412e-08,--,na
86.029,375.5,0.0,1.97407e-08,--,na
86.029,375.75,0.0,2.09345e-08,--,na
86.029,376.0,0.0,1.9402450000000002e-08,--,na
86.029,376.25,0.0,1.97391e-08,--,na
86.029,376.5,0.0,1.9856600000000002e-08,--,na
86.029,376.75,0.0,1.93618e-08,--,na
86.029,377.0,0.0,1.932305e-08,--,na
86.029,377.25,0.0,1.905155e-08,--,na
86.029,377.5,0.0,1.82487e-08,--,na
86.029,377.75,0.0,1.897195e-08,--,na
86.029,378.0,0.0,1.90388e-08,--,na
86.029,378.25,0.0,1.83594e-08,--,na
86.029,378.5,0.0,1.84628e-08,--,na
86.029,378.75,0.0,1.8916149999999997e-08,--,na
86.029,379.0,0.0,1.8642e-08,--,na
86.029,379.25,0.0,1.842675e-08,--,na
86.029,379.5,0.0,1.86919e-08,--,na
86.029,379.75,0.0,1.8257000000000003e-08,--,na
86.029,380.0,0.0,1.82278e-08,--,na
86.029,380.25,0.0,1.8297150000000003e-08,--,na
86.029,380.5,0.0,1.93971e-08,--,na
86.029,380.75,0.0,1.818645e-08,--,na
86.029,381.0,0.0,1.827275e-08,--,na
86.029,381.25,0.0,1.83034e-08,--,na
86.029,381.5,0.0,1.82527e-08,--,na
86.029,381.75,0.0,1.865825e-08,--,na
86.029,382.0,0.0,1.754855e-08,--,na
86.029,382.25,0.0,1.81257e-08,--,na
86.029,382.5,0.0,1.838865e-08,--,na
86.029,382.75,0.0,1.93518e-08,--,na
86.029,383.0,0.0,1.902125e-08,--,na
86.029,383.25,0.0,1.92005e-08,--,na
86.029,383.5,0.0,1.9204249999999998e-08,--,na
86.029,383.75,0.0,2.01645e-08,--,na
86.029,384.0,0.0,1.971805e-08,--,na
86.029,384.25,0.0,1.95341e-08,--,na
86.029,384.5,0.0,2.017775e-08,--,na
86.029,384.75,0.0,2.0135e-08,--,na
86.029,385.0,0.0,2.0895350000000002e-08,--,na
86.029,385.25,0.0,2.12627e-08,--,na
86.029,385.5,0.0,2.1092e-08,--,na
86.029,385.75,0.0,2.1224949999999997e-08,--,na
86.029,386.0,0.0,2.1837300000000002e-08,--,na
86.029,386.25,0.0,2.21593e-08,--,na
86.029,386.5,0.0,2.25613e-08,--,na
86.029,386.75,0.0,2.285295e-08,--,na
