ECM File Output,,,,,
Filename (includes date): 2025-09-08-14-24-dic13a-177.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: redo for x axis alignment, 3 breaks,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 6,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 37.366277343749985,,,,,
Y Right: 113.18230078124994,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 29.103125000000002,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 36.30625,,,,,
X max Position (raw - not laser corrected): 898.6828125000001,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
89.366,820.0,0.0,3.59756e-08,--,na
89.366,820.25,0.0,3.647125e-08,--,na
89.366,820.5,0.0,3.6379600000000004e-08,--,na
89.366,820.75,0.0,3.65497e-08,--,na
89.366,821.0,0.0,3.657405e-08,--,na
89.366,821.25,0.0,3.70091e-08,--,na
89.366,821.5,0.0,3.71212e-08,--,na
89.366,821.75,0.0,3.68081e-08,--,na
89.366,822.0,0.0,3.73501e-08,--,na
89.366,822.25,0.0,3.5793200000000006e-08,--,na
89.366,822.5,0.0,3.627855e-08,--,na
89.366,822.75,0.0,3.717855e-08,--,na
89.366,823.0,0.0,3.66596e-08,--,na
89.366,823.25,0.0,3.61274e-08,--,na
89.366,823.5,0.0,3.6459849999999995e-08,--,na
89.366,823.75,0.0,3.61845e-08,--,na
89.366,824.0,0.0,3.61641e-08,--,na
89.366,824.25,0.0,3.70874e-08,--,na
89.366,824.5,0.0,3.6528900000000004e-08,--,na
89.366,824.75,0.0,3.61904e-08,--,na
89.366,825.0,0.0,3.6909e-08,--,na
89.366,825.25,0.0,3.67231e-08,--,na
89.366,825.5,0.0,3.6499800000000005e-08,--,na
89.366,825.75,0.0,3.55892e-08,--,na
89.366,826.0,0.0,3.4797e-08,--,na
89.366,826.25,0.0,3.422895e-08,--,na
89.366,826.5,0.0,3.42164e-08,--,na
89.366,826.75,0.0,3.5376e-08,--,na
89.366,827.0,0.0,3.361515e-08,--,na
89.366,827.25,0.0,3.35763e-08,--,na
89.366,827.5,0.0,3.3613e-08,--,na
89.366,827.75,0.0,3.41899e-08,--,na
89.366,828.0,0.0,3.31757e-08,--,na
89.366,828.25,0.0,3.364165e-08,--,na
89.366,828.5,0.0,3.3431500000000004e-08,--,na
89.366,828.75,0.0,3.31706e-08,--,na
89.366,829.0,0.0,3.49246e-08,--,na
89.366,829.25,0.0,3.21328e-08,--,na
89.366,829.5,0.0,3.3233850000000003e-08,--,na
89.366,829.75,0.0,3.20835e-08,--,na
89.366,830.0,0.0,2.96609e-08,--,na
89.366,830.25,0.0,3.030235e-08,--,na
89.366,830.5,0.0,2.99041e-08,--,na
89.366,830.75,0.0,2.81049e-08,--,na
89.366,831.0,0.0,2.92262e-08,--,na
89.366,831.25,0.0,2.88159e-08,--,na
89.366,831.5,0.0,2.854815e-08,--,na
89.366,831.75,0.0,2.8101e-08,--,na
89.366,832.0,0.0,2.791355e-08,--,na
89.366,832.25,0.0,2.80749e-08,--,na
89.366,832.5,0.0,2.726355e-08,--,na
89.366,832.75,0.0,2.74608e-08,--,na
89.366,833.0,0.0,2.749065e-08,--,na
89.366,833.25,0.0,2.66321e-08,--,na
89.366,833.5,0.0,2.69114e-08,--,na
89.366,833.75,0.0,2.57424e-08,--,na
89.366,834.0,0.0,2.60979e-08,--,na
89.366,834.25,0.0,2.598675e-08,--,na
89.366,834.5,0.0,2.2879149999999997e-08,--,na
89.366,834.75,0.0,2.55115e-08,--,na
89.366,835.0,0.0,2.591965e-08,--,na
89.366,835.25,0.0,2.55882e-08,--,na
89.366,835.5,0.0,2.51396e-08,--,na
89.366,835.75,0.0,2.57525e-08,--,na
89.366,836.0,0.0,2.60332e-08,--,na
89.366,836.25,0.0,2.5225600000000002e-08,--,na
89.366,836.5,0.0,2.4144799999999998e-08,--,na
89.366,836.75,0.0,2.57499e-08,--,na
89.366,837.0,0.0,2.54821e-08,--,na
89.366,837.25,0.0,2.496685e-08,--,na
89.366,837.5,0.0,2.46332e-08,--,na
89.366,837.75,0.0,2.55384e-08,--,na
89.366,838.0,0.0,2.5722100000000002e-08,--,na
89.366,838.25,0.0,2.42988e-08,--,na
89.366,838.5,0.0,2.606805e-08,--,na
89.366,838.75,0.0,2.64077e-08,--,na
89.366,839.0,0.0,2.626175e-08,--,na
89.366,839.25,0.0,2.71561e-08,--,na
89.366,839.5,0.0,2.735415e-08,--,na
89.366,839.75,0.0,2.76932e-08,--,na
89.366,840.0,0.0,2.859e-08,--,na
89.366,840.25,0.0,2.87814e-08,--,na
89.366,840.5,0.0,2.9708999999999998e-08,--,na
89.366,840.75,0.0,3.00325e-08,--,na
89.366,841.0,0.0,3.06839e-08,--,na
89.366,841.25,0.0,3.099205e-08,--,na
89.366,841.5,0.0,3.324215e-08,--,na
89.366,841.75,0.0,3.6463e-08,--,na
89.366,842.0,0.0,3.38322e-08,--,na
89.366,842.25,0.0,3.389185e-08,--,na
89.366,842.5,0.0,3.41567e-08,--,na
89.366,842.75,0.0,3.57969e-08,--,na
89.366,843.0,0.0,3.551775e-08,--,na
89.366,843.25,0.0,3.59664e-08,--,na
89.366,843.5,0.0,3.57023e-08,--,na
89.366,843.75,0.0,3.72428e-08,--,na
89.366,844.0,0.0,3.852125e-08,--,na
89.366,844.25,0.0,3.9385449999999996e-08,--,na
89.366,844.5,0.0,4.080925e-08,--,na
89.366,844.75,0.0,4.12747e-08,--,na
89.366,845.0,0.0,4.11575e-08,--,na
89.366,845.25,0.0,4.235585e-08,--,na
89.366,845.5,0.0,4.21364e-08,--,na
89.366,845.75,0.0,4.29297e-08,--,na
89.366,846.0,0.0,4.360405e-08,--,na
89.366,846.25,0.0,4.373555e-08,--,na
89.366,846.5,0.0,4.3597e-08,--,na
89.366,846.75,0.0,4.52802e-08,--,na
89.366,847.0,0.0,4.6114950000000004e-08,--,na
89.366,847.25,0.0,4.61236e-08,--,na
89.366,847.5,0.0,4.51646e-08,--,na
89.366,847.75,0.0,4.77243e-08,--,na
89.366,848.0,0.0,4.7876199999999996e-08,--,na
89.366,848.25,0.0,5.12141e-08,--,na
89.366,848.5,0.0,4.931145e-08,--,na
89.366,848.75,0.0,4.94598e-08,--,na
89.366,849.0,0.0,4.95166e-08,--,na
89.366,849.25,0.0,4.96881e-08,--,na
89.366,849.5,0.0,5.02937e-08,--,na
89.366,849.75,0.0,4.99902e-08,--,na
89.366,850.0,0.0,5.1902e-08,--,na
89.366,850.25,0.0,5.28361e-08,--,na
89.366,850.5,0.0,5.239595e-08,--,na
89.366,850.75,0.0,5.2463e-08,--,na
89.366,851.0,0.0,5.206565e-08,--,na
89.366,851.25,0.0,5.20472e-08,--,na
89.366,851.5,0.0,5.22324e-08,--,na
89.366,851.75,0.0,5.35166e-08,--,na
89.366,852.0,0.0,5.347095e-08,--,na
89.366,852.25,0.0,5.3555799999999996e-08,--,na
89.366,852.5,0.0,5.64654e-08,--,na
89.366,852.75,0.0,5.3543299999999995e-08,--,na
89.366,853.0,0.0,5.25565e-08,--,na
89.366,853.25,0.0,5.42276e-08,--,na
89.366,853.5,0.0,5.32678e-08,--,na
89.366,853.75,0.0,5.37916e-08,--,na
89.366,854.0,0.0,5.403905e-08,--,na
89.366,854.25,0.0,5.34864e-08,--,na
89.366,854.5,0.0,5.21302e-08,--,na
89.366,854.75,0.0,5.2658700000000006e-08,--,na
89.366,855.0,0.0,5.219185e-08,--,na
89.366,855.25,0.0,5.1405599999999995e-08,--,na
89.366,855.5,0.0,5.10695e-08,--,na
89.366,855.75,0.0,5.13623e-08,--,na
89.366,856.0,0.0,5.193965e-08,--,na
89.366,856.25,0.0,5.154165e-08,--,na
89.366,856.5,0.0,5.15919e-08,--,na
89.366,856.75,0.0,5.09316e-08,--,na
89.366,857.0,0.0,5.0322799999999996e-08,--,na
89.366,857.25,0.0,4.978645e-08,--,na
89.366,857.5,0.0,4.96111e-08,--,na
89.366,857.75,0.0,4.96886e-08,--,na
89.366,858.0,0.0,4.85808e-08,--,na
89.366,858.25,0.0,4.83605e-08,--,na
89.366,858.5,0.0,4.87873e-08,--,na
89.366,858.75,0.0,4.6892550000000004e-08,--,na
89.366,859.0,0.0,4.9645850000000005e-08,--,na
89.366,859.25,0.0,4.771245e-08,--,na
89.366,859.5,0.0,4.81809e-08,--,na
89.366,859.75,0.0,4.70868e-08,--,na
89.366,860.0,0.0,4.675775e-08,--,na
89.366,860.25,0.0,4.4711349999999995e-08,--,na
89.366,860.5,0.0,4.5965e-08,--,na
89.366,860.75,0.0,4.63096e-08,--,na
89.366,861.0,0.0,4.5697749999999996e-08,--,na
89.366,861.25,0.0,4.547075e-08,--,na
89.366,861.5,0.0,4.25896e-08,--,na
89.366,861.75,0.0,4.53077e-08,--,na
89.366,862.0,0.0,4.479845e-08,--,na
97.182,0.0,0.0,3.504353333333334e-08,--,na
97.182,0.25,0.0,3.56672e-08,--,na
97.182,0.5,0.0,3.5987099999999995e-08,--,na
97.182,0.75,0.0,3.58337e-08,--,na
97.182,1.0,0.0,3.64406e-08,--,na
97.182,1.25,0.0,3.610275e-08,--,na
97.182,1.5,0.0,3.654345e-08,--,na
97.182,1.75,0.0,3.66433e-08,--,na
97.182,2.0,0.0,3.659305e-08,--,na
97.182,2.25,0.0,3.72317e-08,--,na
97.182,2.5,0.0,3.735815e-08,--,na
97.182,2.75,0.0,3.74692e-08,--,na
97.182,3.0,0.0,3.78162e-08,--,na
97.182,3.25,0.0,3.91497e-08,--,na
97.182,3.5,0.0,3.858875e-08,--,na
97.182,3.75,0.0,3.99756e-08,--,na
97.182,4.0,0.0,3.946505e-08,--,na
97.182,4.25,0.0,3.9531199999999996e-08,--,na
97.182,4.5,0.0,3.89453e-08,--,na
97.182,4.75,0.0,3.84342e-08,--,na
97.182,5.0,0.0,3.85929e-08,--,na
97.182,5.25,0.0,3.9090300000000004e-08,--,na
97.182,5.5,0.0,3.87928e-08,--,na
97.182,5.75,0.0,3.91124e-08,--,na
97.182,6.0,0.0,4.0571100000000005e-08,--,na
97.182,6.25,0.0,4.127825e-08,--,na
97.182,6.5,0.0,3.97031e-08,--,na
97.182,6.75,0.0,4.1246e-08,--,na
97.182,7.0,0.0,4.143425e-08,--,na
97.182,7.25,0.0,4.208785e-08,--,na
97.182,7.5,0.0,4.108425e-08,--,na
97.182,7.75,0.0,4.14396e-08,--,na
97.182,8.0,0.0,4.0173600000000004e-08,--,na
97.182,8.25,0.0,4.18097e-08,--,na
97.182,8.5,0.0,4.116545e-08,--,na
97.182,8.75,0.0,4.13864e-08,--,na
97.182,9.0,0.0,4.09735e-08,--,na
97.182,9.25,0.0,4.24154e-08,--,na
97.182,9.5,0.0,4.1054449999999996e-08,--,na
97.182,9.75,0.0,4.20998e-08,--,na
97.182,10.0,0.0,4.259385e-08,--,na
97.182,10.25,0.0,4.086675e-08,--,na
97.182,10.5,0.0,4.15503e-08,--,na
97.182,10.75,0.0,4.0908e-08,--,na
97.182,11.0,0.0,4.063155e-08,--,na
97.182,11.25,0.0,4.1211e-08,--,na
97.182,11.5,0.0,3.990955e-08,--,na
97.182,11.75,0.0,3.90474e-08,--,na
97.182,12.0,0.0,3.9354050000000006e-08,--,na
97.182,12.25,0.0,3.92495e-08,--,na
97.182,12.5,0.0,3.90733e-08,--,na
97.182,12.75,0.0,3.93005e-08,--,na
97.182,13.0,0.0,3.76837e-08,--,na
97.182,13.25,0.0,3.95818e-08,--,na
97.182,13.5,0.0,3.96954e-08,--,na
97.182,13.75,0.0,4.01768e-08,--,na
97.182,14.0,0.0,3.97053e-08,--,na
97.182,14.25,0.0,3.90997e-08,--,na
97.182,14.5,0.0,3.7353099999999996e-08,--,na
97.182,14.75,0.0,3.93204e-08,--,na
97.182,15.0,0.0,3.861965e-08,--,na
97.182,15.25,0.0,3.80063e-08,--,na
97.182,15.5,0.0,3.82586e-08,--,na
97.182,15.75,0.0,3.75966e-08,--,na
97.182,16.0,0.0,3.727625e-08,--,na
97.182,16.25,0.0,3.842745e-08,--,na
97.182,16.5,0.0,3.665e-08,--,na
97.182,16.75,0.0,3.85841e-08,--,na
97.182,17.0,0.0,3.855705e-08,--,na
97.182,17.25,0.0,3.8558299999999997e-08,--,na
97.182,17.5,0.0,3.84116e-08,--,na
97.182,17.75,0.0,3.77606e-08,--,na
97.182,18.0,0.0,3.661795e-08,--,na
97.182,18.25,0.0,3.784035e-08,--,na
97.182,18.5,0.0,3.74687e-08,--,na
97.182,18.75,0.0,3.75199e-08,--,na
97.182,19.0,0.0,3.7379200000000004e-08,--,na
97.182,19.25,0.0,3.7240849999999994e-08,--,na
97.182,19.5,0.0,3.69747e-08,--,na
97.182,19.75,0.0,3.6454000000000003e-08,--,na
97.182,20.0,0.0,3.773335e-08,--,na
97.182,20.25,0.0,3.7099e-08,--,na
97.182,20.5,0.0,3.644665e-08,--,na
97.182,20.75,0.0,3.85439e-08,--,na
97.182,21.0,0.0,3.8767850000000005e-08,--,na
97.182,21.25,0.0,3.5819750000000005e-08,--,na
97.182,21.5,0.0,3.65114e-08,--,na
97.182,21.75,0.0,3.685225e-08,--,na
97.182,22.0,0.0,3.69119e-08,--,na
97.182,22.25,0.0,3.689475e-08,--,na
97.182,22.5,0.0,3.63999e-08,--,na
97.182,22.75,0.0,3.63536e-08,--,na
97.182,23.0,0.0,3.70918e-08,--,na
97.182,23.25,0.0,3.6584299999999995e-08,--,na
97.182,23.5,0.0,3.62978e-08,--,na
97.182,23.75,0.0,3.47243e-08,--,na
97.182,24.0,0.0,3.69803e-08,--,na
97.182,24.25,0.0,3.67084e-08,--,na
97.182,24.5,0.0,3.92484e-08,--,na
97.182,24.75,0.0,3.68703e-08,--,na
97.182,25.0,0.0,3.65827e-08,--,na
97.182,25.25,0.0,3.6402750000000005e-08,--,na
97.182,25.5,0.0,3.85526e-08,--,na
97.182,25.75,0.0,3.6636549999999995e-08,--,na
97.182,26.0,0.0,3.68601e-08,--,na
97.182,26.25,0.0,3.6501500000000004e-08,--,na
97.182,26.5,0.0,3.68552e-08,--,na
97.182,26.75,0.0,3.695195e-08,--,na
97.182,27.0,0.0,3.75251e-08,--,na
97.182,27.25,0.0,3.65974e-08,--,na
97.182,27.5,0.0,3.6936649999999996e-08,--,na
97.182,27.75,0.0,3.68436e-08,--,na
97.182,28.0,0.0,3.650485e-08,--,na
97.182,28.25,0.0,3.77285e-08,--,na
97.182,28.5,0.0,3.69203e-08,--,na
97.182,28.75,0.0,3.7266e-08,--,na
97.182,29.0,0.0,3.8512550000000004e-08,--,na
97.182,29.25,0.0,3.53479e-08,--,na
97.182,29.5,0.0,3.6713e-08,--,na
97.182,29.75,0.0,3.598525e-08,--,na
97.182,30.0,0.0,3.590445e-08,--,na
97.182,30.25,0.0,3.597315e-08,--,na
97.182,30.5,0.0,3.63683e-08,--,na
97.182,30.75,0.0,3.6370399999999996e-08,--,na
97.182,31.0,0.0,3.60519e-08,--,na
97.182,31.25,0.0,3.624215e-08,--,na
97.182,31.5,0.0,3.3398e-08,--,na
97.182,31.75,0.0,3.70246e-08,--,na
97.182,32.0,0.0,3.617775e-08,--,na
97.182,32.25,0.0,3.6721e-08,--,na
97.182,32.5,0.0,3.51517e-08,--,na
97.182,32.75,0.0,3.5732000000000005e-08,--,na
97.182,33.0,0.0,3.5283049999999995e-08,--,na
97.182,33.25,0.0,3.55049e-08,--,na
97.182,33.5,0.0,3.5969550000000006e-08,--,na
97.182,33.75,0.0,3.45961e-08,--,na
97.182,34.0,0.0,3.38517e-08,--,na
97.182,34.25,0.0,3.511325e-08,--,na
97.182,34.5,0.0,3.27677e-08,--,na
97.182,34.75,0.0,3.57821e-08,--,na
97.182,35.0,0.0,3.593835e-08,--,na
97.182,35.25,0.0,3.601665e-08,--,na
97.182,35.5,0.0,3.8524e-08,--,na
97.182,35.75,0.0,3.92945e-08,--,na
97.182,36.0,0.0,3.5692899999999995e-08,--,na
97.182,36.25,0.0,3.3819649999999995e-08,--,na
97.182,36.5,0.0,3.51803e-08,--,na
97.182,36.75,0.0,3.634995e-08,--,na
97.182,37.0,0.0,3.411765e-08,--,na
97.182,37.25,0.0,3.30128e-08,--,na
97.182,37.5,0.0,3.4270749999999996e-08,--,na
97.182,37.75,0.0,3.45077e-08,--,na
97.182,38.0,0.0,3.449655e-08,--,na
97.182,38.25,0.0,3.43707e-08,--,na
97.182,38.5,0.0,3.32677e-08,--,na
97.182,38.75,0.0,3.2504199999999995e-08,--,na
97.182,39.0,0.0,3.451415e-08,--,na
97.182,39.25,0.0,3.34343e-08,--,na
97.182,39.5,0.0,3.03924e-08,--,na
97.182,39.75,0.0,3.3432850000000004e-08,--,na
97.182,40.0,0.0,3.289435e-08,--,na
97.182,40.25,0.0,3.384215e-08,--,na
97.182,40.5,0.0,3.06006e-08,--,na
97.182,40.75,0.0,3.18815e-08,--,na
97.182,41.0,0.0,3.163865e-08,--,na
97.182,41.25,0.0,3.17986e-08,--,na
97.182,41.5,0.0,3.20512e-08,--,na
97.182,41.75,0.0,3.21807e-08,--,na
97.182,42.0,0.0,3.212995e-08,--,na
97.182,42.25,0.0,3.1649e-08,--,na
97.182,42.5,0.0,3.19602e-08,--,na
97.182,42.75,0.0,3.52637e-08,--,na
97.182,43.0,0.0,3.3261750000000003e-08,--,na
97.182,43.25,0.0,3.21692e-08,--,na
97.182,43.5,0.0,3.01618e-08,--,na
97.182,43.75,0.0,3.09979e-08,--,na
97.182,44.0,0.0,3.09293e-08,--,na
97.182,44.25,0.0,3.11564e-08,--,na
97.182,44.5,0.0,3.07315e-08,--,na
97.182,44.75,0.0,2.895295e-08,--,na
97.182,45.0,0.0,2.9929150000000004e-08,--,na
97.182,45.25,0.0,3.05491e-08,--,na
97.182,45.5,0.0,3.045735e-08,--,na
97.182,45.75,0.0,2.98617e-08,--,na
97.182,46.0,0.0,3.152945e-08,--,na
97.182,46.25,0.0,3.02791e-08,--,na
97.182,46.5,0.0,3.088235e-08,--,na
97.182,46.75,0.0,3.038085e-08,--,na
97.182,47.0,0.0,2.973805e-08,--,na
97.182,47.25,0.0,2.86754e-08,--,na
97.182,47.5,0.0,2.9668849999999998e-08,--,na
97.182,47.75,0.0,2.93705e-08,--,na
97.182,48.0,0.0,2.9578250000000002e-08,--,na
97.182,48.25,0.0,3.12371e-08,--,na
97.182,48.5,0.0,3.05198e-08,--,na
97.182,48.75,0.0,3.23283e-08,--,na
97.182,49.0,0.0,3.011375e-08,--,na
97.182,49.25,0.0,2.96798e-08,--,na
97.182,49.5,0.0,3.0159950000000004e-08,--,na
97.182,49.75,0.0,2.912455e-08,--,na
97.182,50.0,0.0,3.07103e-08,--,na
97.182,50.25,0.0,2.96544e-08,--,na
97.182,50.5,0.0,2.940285e-08,--,na
97.182,50.75,0.0,3.022395e-08,--,na
97.182,51.0,0.0,2.8898099999999997e-08,--,na
97.182,51.25,0.0,2.77641e-08,--,na
97.182,51.5,0.0,2.85709e-08,--,na
97.182,51.75,0.0,2.9084200000000002e-08,--,na
97.182,52.0,0.0,2.8667500000000002e-08,--,na
97.182,52.25,0.0,3.02583e-08,--,na
97.182,52.5,0.0,2.92671e-08,--,na
97.182,52.75,0.0,2.91423e-08,--,na
97.182,53.0,0.0,2.8259250000000002e-08,--,na
97.182,53.25,0.0,2.96529e-08,--,na
97.182,53.5,0.0,2.90237e-08,--,na
97.182,53.75,0.0,2.8747550000000003e-08,--,na
97.182,54.0,0.0,2.9457e-08,--,na
97.182,54.25,0.0,3.01129e-08,--,na
97.182,54.5,0.0,2.9292299999999998e-08,--,na
97.182,54.75,0.0,2.9718250000000002e-08,--,na
97.182,55.0,0.0,3.05391e-08,--,na
97.182,55.25,0.0,2.90466e-08,--,na
97.182,55.5,0.0,3.00508e-08,--,na
97.182,55.75,0.0,2.854485e-08,--,na
97.182,56.0,0.0,3.21239e-08,--,na
97.182,56.25,0.0,2.95619e-08,--,na
97.182,56.5,0.0,2.89115e-08,--,na
97.182,56.75,0.0,2.911625e-08,--,na
97.182,57.0,0.0,2.918875e-08,--,na
97.182,57.25,0.0,2.99102e-08,--,na
97.182,57.5,0.0,2.9084499999999998e-08,--,na
97.182,57.75,0.0,2.93322e-08,--,na
97.182,58.0,0.0,2.884825e-08,--,na
97.182,58.25,0.0,2.82422e-08,--,na
97.182,58.5,0.0,2.9530900000000003e-08,--,na
97.182,58.75,0.0,3.02889e-08,--,na
97.182,59.0,0.0,2.96648e-08,--,na
97.182,59.25,0.0,3.00205e-08,--,na
97.182,59.5,0.0,3.089735e-08,--,na
97.182,59.75,0.0,3.10453e-08,--,na
97.182,60.0,0.0,3.00852e-08,--,na
97.182,60.25,0.0,2.95906e-08,--,na
97.182,60.5,0.0,3.06539e-08,--,na
97.182,60.75,0.0,3.079825e-08,--,na
97.182,61.0,0.0,3.0144e-08,--,na
97.182,61.25,0.0,3.05629e-08,--,na
97.182,61.5,0.0,3.27406e-08,--,na
97.182,61.75,0.0,3.1631249999999994e-08,--,na
97.182,62.0,0.0,3.14427e-08,--,na
97.182,62.25,0.0,2.9791800000000002e-08,--,na
97.182,62.5,0.0,3.144675e-08,--,na
97.182,62.75,0.0,3.15266e-08,--,na
97.182,63.0,0.0,3.175635e-08,--,na
97.182,63.25,0.0,3.10523e-08,--,na
97.182,63.5,0.0,3.1786099999999996e-08,--,na
97.182,63.75,0.0,3.171345e-08,--,na
97.182,64.0,0.0,3.2198e-08,--,na
97.182,64.25,0.0,3.2588e-08,--,na
97.182,64.5,0.0,3.20907e-08,--,na
97.182,64.75,0.0,3.27485e-08,--,na
97.182,65.0,0.0,3.40966e-08,--,na
97.182,65.25,0.0,3.34043e-08,--,na
97.182,65.5,0.0,3.43714e-08,--,na
97.182,65.75,0.0,3.3432e-08,--,na
97.182,66.0,0.0,3.62383e-08,--,na
97.182,66.25,0.0,3.45594e-08,--,na
97.182,66.5,0.0,3.443065e-08,--,na
97.182,66.75,0.0,3.48889e-08,--,na
97.182,67.0,0.0,3.55041e-08,--,na
97.182,67.25,0.0,3.59204e-08,--,na
97.182,67.5,0.0,3.57156e-08,--,na
97.182,67.75,0.0,3.727155e-08,--,na
97.182,68.0,0.0,3.68329e-08,--,na
97.182,68.25,0.0,3.717765e-08,--,na
97.182,68.5,0.0,3.766295e-08,--,na
97.182,68.75,0.0,3.76165e-08,--,na
97.182,69.0,0.0,3.81016e-08,--,na
97.182,69.25,0.0,3.89387e-08,--,na
97.182,69.5,0.0,4.043565e-08,--,na
97.182,69.75,0.0,3.92099e-08,--,na
97.182,70.0,0.0,4.04436e-08,--,na
97.182,70.25,0.0,4.0631300000000005e-08,--,na
97.182,70.5,0.0,4.04422e-08,--,na
97.182,70.75,0.0,4.080065e-08,--,na
97.182,71.0,0.0,4.23791e-08,--,na
97.182,71.25,0.0,4.3037599999999996e-08,--,na
97.182,71.5,0.0,4.2102e-08,--,na
97.182,71.75,0.0,4.36062e-08,--,na
97.182,72.0,0.0,4.29073e-08,--,na
97.182,72.25,0.0,4.294355e-08,--,na
97.182,72.5,0.0,4.345335e-08,--,na
97.182,72.75,0.0,4.28096e-08,--,na
97.182,73.0,0.0,4.47119e-08,--,na
97.182,73.25,0.0,4.334735e-08,--,na
97.182,73.5,0.0,4.37673e-08,--,na
97.182,73.75,0.0,4.32197e-08,--,na
97.182,74.0,0.0,4.321145e-08,--,na
97.182,74.25,0.0,4.42174e-08,--,na
97.182,74.5,0.0,4.43372e-08,--,na
97.182,74.75,0.0,4.325315e-08,--,na
97.182,75.0,0.0,4.52386e-08,--,na
97.182,75.25,0.0,4.450455e-08,--,na
97.182,75.5,0.0,4.49603e-08,--,na
97.182,75.75,0.0,4.399555e-08,--,na
97.182,76.0,0.0,4.44116e-08,--,na
97.182,76.25,0.0,4.433575e-08,--,na
97.182,76.5,0.0,4.5106e-08,--,na
97.182,76.75,0.0,4.49237e-08,--,na
97.182,77.0,0.0,4.47531e-08,--,na
97.182,77.25,0.0,4.5209949999999996e-08,--,na
97.182,77.5,0.0,4.60814e-08,--,na
97.182,77.75,0.0,4.512765e-08,--,na
97.182,78.0,0.0,4.46986e-08,--,na
97.182,78.25,0.0,4.51578e-08,--,na
97.182,78.5,0.0,4.47399e-08,--,na
97.182,78.75,0.0,4.5688e-08,--,na
97.182,79.0,0.0,4.55903e-08,--,na
97.182,79.25,0.0,4.476075e-08,--,na
97.182,79.5,0.0,4.4687050000000004e-08,--,na
97.182,79.75,0.0,4.54812e-08,--,na
97.182,80.0,0.0,4.49022e-08,--,na
97.182,80.25,0.0,4.6475e-08,--,na
97.182,80.5,0.0,4.56027e-08,--,na
97.182,80.75,0.0,4.5853e-08,--,na
97.182,81.0,0.0,4.542575e-08,--,na
97.182,81.25,0.0,4.41421e-08,--,na
97.182,81.5,0.0,4.5488000000000003e-08,--,na
97.182,81.75,0.0,4.54523e-08,--,na
97.182,82.0,0.0,4.5465099999999996e-08,--,na
97.182,82.25,0.0,4.5561299999999997e-08,--,na
97.182,82.5,0.0,4.49548e-08,--,na
97.182,82.75,0.0,4.48036e-08,--,na
97.182,83.0,0.0,4.570725e-08,--,na
97.182,83.25,0.0,4.549175e-08,--,na
97.182,83.5,0.0,4.56931e-08,--,na
97.182,83.75,0.0,4.64738e-08,--,na
97.182,84.0,0.0,4.5960499999999997e-08,--,na
97.182,84.25,0.0,4.56693e-08,--,na
97.182,84.5,0.0,4.5458199999999993e-08,--,na
97.182,84.75,0.0,4.55763e-08,--,na
97.182,85.0,0.0,4.58695e-08,--,na
97.182,85.25,0.0,4.5480050000000004e-08,--,na
97.182,85.5,0.0,4.5155e-08,--,na
97.182,85.75,0.0,4.55615e-08,--,na
97.182,86.0,0.0,4.5728250000000005e-08,--,na
97.182,86.25,0.0,4.542455e-08,--,na
97.182,86.5,0.0,4.61396e-08,--,na
97.182,86.75,0.0,4.61362e-08,--,na
97.182,87.0,0.0,4.564025e-08,--,na
97.182,87.25,0.0,4.62232e-08,--,na
97.182,87.5,0.0,4.66324e-08,--,na
97.182,87.75,0.0,4.54789e-08,--,na
97.182,88.0,0.0,4.6449499999999995e-08,--,na
97.182,88.25,0.0,4.50777e-08,--,na
97.182,88.5,0.0,4.4215e-08,--,na
97.182,88.75,0.0,4.47638e-08,--,na
97.182,89.0,0.0,4.47657e-08,--,na
97.182,89.25,0.0,4.40662e-08,--,na
97.182,89.5,0.0,4.3309050000000004e-08,--,na
97.182,89.75,0.0,4.33398e-08,--,na
97.182,90.0,0.0,4.30078e-08,--,na
97.182,90.25,0.0,4.253895e-08,--,na
97.182,90.5,0.0,4.25146e-08,--,na
97.182,90.75,0.0,4.2174e-08,--,na
97.182,91.0,0.0,4.15885e-08,--,na
97.182,91.25,0.0,4.08979e-08,--,na
97.182,91.5,0.0,4.05261e-08,--,na
97.182,91.75,0.0,4.01782e-08,--,na
97.182,92.0,0.0,3.94455e-08,--,na
97.182,92.25,0.0,3.898115e-08,--,na
97.182,92.5,0.0,3.89653e-08,--,na
97.182,92.75,0.0,3.82779e-08,--,na
97.182,93.0,0.0,3.6883800000000004e-08,--,na
97.182,93.25,0.0,3.701835e-08,--,na
97.182,93.5,0.0,3.65099e-08,--,na
97.182,93.75,0.0,3.67067e-08,--,na
97.182,94.0,0.0,3.46932e-08,--,na
97.182,94.25,0.0,3.631505e-08,--,na
97.182,94.5,0.0,3.58253e-08,--,na
97.182,94.75,0.0,3.46312e-08,--,na
