ECM File Output,,,,,
Filename (includes date): 2025-09-08-08-19-dic13-174.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: 3breaks, top 3cm broke off prescan,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 6,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 34.162007812499986,,,,,
Y Right: 105.23587109374995,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 77.415625,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 84.415625,,,,,
X max Position (raw - not laser corrected): 959.4125,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
50.162,664.75,0.0,3.65018e-08,--,na
50.162,665.0,0.0,3.6227e-08,--,na
50.162,665.25,0.0,3.57506e-08,--,na
50.162,665.5,0.0,3.566045e-08,--,na
50.162,665.75,0.0,3.6730950000000004e-08,--,na
50.162,666.0,0.0,3.6105e-08,--,na
50.162,666.25,0.0,3.67144e-08,--,na
50.162,666.5,0.0,3.64959e-08,--,na
50.162,666.75,0.0,3.657605e-08,--,na
50.162,667.0,0.0,3.6479700000000003e-08,--,na
50.162,667.25,0.0,3.64797e-08,--,na
50.162,667.5,0.0,3.669355e-08,--,na
50.162,667.75,0.0,3.67052e-08,--,na
50.162,668.0,0.0,3.68996e-08,--,na
50.162,668.25,0.0,3.62828e-08,--,na
50.162,668.5,0.0,3.727755e-08,--,na
50.162,668.75,0.0,3.704635e-08,--,na
50.162,669.0,0.0,3.597605e-08,--,na
50.162,669.25,0.0,3.70092e-08,--,na
50.162,669.5,0.0,3.6708899999999996e-08,--,na
50.162,669.75,0.0,3.7499199999999995e-08,--,na
50.162,670.0,0.0,3.75489e-08,--,na
50.162,670.25,0.0,3.75055e-08,--,na
50.162,670.5,0.0,3.7695050000000004e-08,--,na
50.162,670.75,0.0,3.7508200000000005e-08,--,na
50.162,671.0,0.0,3.75438e-08,--,na
50.162,671.25,0.0,3.76098e-08,--,na
50.162,671.5,0.0,3.78023e-08,--,na
50.162,671.75,0.0,3.811615e-08,--,na
50.162,672.0,0.0,3.8079649999999995e-08,--,na
50.162,672.25,0.0,3.73976e-08,--,na
50.162,672.5,0.0,3.804925e-08,--,na
50.162,672.75,0.0,3.78229e-08,--,na
50.162,673.0,0.0,3.8107699999999997e-08,--,na
50.162,673.25,0.0,3.74587e-08,--,na
50.162,673.5,0.0,3.79852e-08,--,na
50.162,673.75,0.0,3.789385e-08,--,na
50.162,674.0,0.0,3.75403e-08,--,na
50.162,674.25,0.0,3.7888650000000004e-08,--,na
50.162,674.5,0.0,3.76214e-08,--,na
50.162,674.75,0.0,3.857795e-08,--,na
50.162,675.0,0.0,3.79004e-08,--,na
50.162,675.25,0.0,3.82486e-08,--,na
50.162,675.5,0.0,3.80801e-08,--,na
50.162,675.75,0.0,3.817155e-08,--,na
50.162,676.0,0.0,3.78103e-08,--,na
50.162,676.25,0.0,3.7678800000000005e-08,--,na
50.162,676.5,0.0,3.75632e-08,--,na
50.162,676.75,0.0,3.73906e-08,--,na
50.162,677.0,0.0,3.7358400000000004e-08,--,na
50.162,677.25,0.0,3.70498e-08,--,na
50.162,677.5,0.0,3.69988e-08,--,na
50.162,677.75,0.0,3.717315e-08,--,na
50.162,678.0,0.0,3.68086e-08,--,na
50.162,678.25,0.0,3.661825e-08,--,na
50.162,678.5,0.0,3.675955e-08,--,na
50.162,678.75,0.0,3.6220599999999995e-08,--,na
50.162,679.0,0.0,3.6021e-08,--,na
50.162,679.25,0.0,3.57091e-08,--,na
50.162,679.5,0.0,3.579065e-08,--,na
50.162,679.75,0.0,3.584085e-08,--,na
50.162,680.0,0.0,3.54503e-08,--,na
50.162,680.25,0.0,3.538515e-08,--,na
50.162,680.5,0.0,3.531215e-08,--,na
50.162,680.75,0.0,3.546065e-08,--,na
50.162,681.0,0.0,3.50416e-08,--,na
50.162,681.25,0.0,3.5139900000000004e-08,--,na
50.162,681.5,0.0,3.48384e-08,--,na
50.162,681.75,0.0,3.47805e-08,--,na
50.162,682.0,0.0,3.45857e-08,--,na
50.162,682.25,0.0,3.4419049999999995e-08,--,na
50.162,682.5,0.0,3.449185e-08,--,na
50.162,682.75,0.0,3.453455e-08,--,na
50.162,683.0,0.0,3.43133e-08,--,na
50.162,683.25,0.0,3.40297e-08,--,na
50.162,683.5,0.0,3.41672e-08,--,na
50.162,683.75,0.0,3.367895e-08,--,na
50.162,684.0,0.0,3.36762e-08,--,na
50.162,684.25,0.0,3.39508e-08,--,na
50.162,684.5,0.0,3.40905e-08,--,na
50.162,684.75,0.0,3.35767e-08,--,na
50.162,685.0,0.0,3.34631e-08,--,na
50.162,685.25,0.0,3.330645e-08,--,na
50.162,685.5,0.0,3.34444e-08,--,na
50.162,685.75,0.0,3.315375e-08,--,na
50.162,686.0,0.0,3.38382e-08,--,na
50.162,686.25,0.0,3.3312300000000004e-08,--,na
50.162,686.5,0.0,3.3386449999999997e-08,--,na
50.162,686.75,0.0,3.34178e-08,--,na
50.162,687.0,0.0,3.34909e-08,--,na
50.162,687.25,0.0,3.36204e-08,--,na
50.162,687.5,0.0,3.359035e-08,--,na
50.162,687.75,0.0,3.359245e-08,--,na
50.162,688.0,0.0,3.3522e-08,--,na
50.162,688.25,0.0,3.383165e-08,--,na
50.162,688.5,0.0,3.356535e-08,--,na
50.162,688.75,0.0,3.30662e-08,--,na
50.162,689.0,0.0,3.36829e-08,--,na
50.162,689.25,0.0,3.38016e-08,--,na
50.162,689.5,0.0,3.3710150000000004e-08,--,na
50.162,689.75,0.0,3.38677e-08,--,na
50.162,690.0,0.0,3.38928e-08,--,na
50.162,690.25,0.0,3.3880349999999995e-08,--,na
50.162,690.5,0.0,3.383285e-08,--,na
50.162,690.75,0.0,3.35306e-08,--,na
50.162,691.0,0.0,3.41915e-08,--,na
50.162,691.25,0.0,3.418975e-08,--,na
50.162,691.5,0.0,3.42304e-08,--,na
50.162,691.75,0.0,3.46795e-08,--,na
50.162,692.0,0.0,3.43688e-08,--,na
50.162,692.25,0.0,3.452255e-08,--,na
50.162,692.5,0.0,3.5191399999999996e-08,--,na
50.162,692.75,0.0,3.49242e-08,--,na
50.162,693.0,0.0,3.511135e-08,--,na
50.162,693.25,0.0,3.4247e-08,--,na
50.162,693.5,0.0,3.501665e-08,--,na
50.162,693.75,0.0,3.515745e-08,--,na
50.162,694.0,0.0,3.5611e-08,--,na
50.162,694.25,0.0,3.5362750000000003e-08,--,na
50.162,694.5,0.0,3.5489700000000006e-08,--,na
50.162,694.75,0.0,3.57248e-08,--,na
50.162,695.0,0.0,3.59639e-08,--,na
50.162,695.25,0.0,3.5599800000000004e-08,--,na
50.162,695.5,0.0,3.59611e-08,--,na
50.162,695.75,0.0,3.57121e-08,--,na
50.162,696.0,0.0,3.60418e-08,--,na
50.162,696.25,0.0,3.6154649999999996e-08,--,na
50.162,696.5,0.0,3.626095e-08,--,na
50.162,696.75,0.0,3.65493e-08,--,na
50.162,697.0,0.0,3.6327799999999995e-08,--,na
50.162,697.25,0.0,3.624715e-08,--,na
50.162,697.5,0.0,3.65861e-08,--,na
50.162,697.75,0.0,3.6684e-08,--,na
50.162,698.0,0.0,3.75275e-08,--,na
50.162,698.25,0.0,3.652785e-08,--,na
50.162,698.5,0.0,3.7334050000000005e-08,--,na
50.162,698.75,0.0,3.68591e-08,--,na
50.162,699.0,0.0,3.682335e-08,--,na
50.162,699.25,0.0,3.7254e-08,--,na
50.162,699.5,0.0,3.72705e-08,--,na
50.162,699.75,0.0,3.68748e-08,--,na
50.162,700.0,0.0,3.70499e-08,--,na
50.162,700.25,0.0,3.73505e-08,--,na
50.162,700.5,0.0,3.7148849999999996e-08,--,na
50.162,700.75,0.0,3.67801e-08,--,na
50.162,701.0,0.0,3.699305e-08,--,na
50.162,701.25,0.0,3.7376150000000005e-08,--,na
50.162,701.5,0.0,3.7361899999999995e-08,--,na
50.162,701.75,0.0,3.72682e-08,--,na
50.162,702.0,0.0,3.7208e-08,--,na
50.162,702.25,0.0,3.7893149999999995e-08,--,na
50.162,702.5,0.0,3.7413700000000004e-08,--,na
50.162,702.75,0.0,3.70823e-08,--,na
50.162,703.0,0.0,3.717115e-08,--,na
50.162,703.25,0.0,3.73306e-08,--,na
50.162,703.5,0.0,3.75429e-08,--,na
50.162,703.75,0.0,3.76443e-08,--,na
50.162,704.0,0.0,3.7445800000000006e-08,--,na
50.162,704.25,0.0,3.77098e-08,--,na
50.162,704.5,0.0,3.78883e-08,--,na
50.162,704.75,0.0,3.72358e-08,--,na
50.162,705.0,0.0,3.731755e-08,--,na
50.162,705.25,0.0,3.75256e-08,--,na
50.162,705.5,0.0,3.7931750000000005e-08,--,na
50.162,705.75,0.0,3.77662e-08,--,na
50.162,706.0,0.0,3.75034e-08,--,na
50.162,706.25,0.0,3.773135e-08,--,na
50.162,706.5,0.0,3.73759e-08,--,na
50.162,706.75,0.0,3.68946e-08,--,na
50.162,707.0,0.0,3.7051700000000003e-08,--,na
50.162,707.25,0.0,3.726985e-08,--,na
50.162,707.5,0.0,3.6613950000000003e-08,--,na
50.162,707.75,0.0,3.68545e-08,--,na
50.162,708.0,0.0,3.68676e-08,--,na
50.162,708.25,0.0,3.68627e-08,--,na
50.162,708.5,0.0,3.67772e-08,--,na
50.162,708.75,0.0,3.675775e-08,--,na
50.162,709.0,0.0,3.70255e-08,--,na
50.162,709.25,0.0,3.710775e-08,--,na
50.162,709.5,0.0,3.694705e-08,--,na
50.162,709.75,0.0,3.6503e-08,--,na
50.162,710.0,0.0,3.687705e-08,--,na
50.162,710.25,0.0,3.72353e-08,--,na
50.162,710.5,0.0,3.7439e-08,--,na
50.162,710.75,0.0,3.7502e-08,--,na
50.162,711.0,0.0,3.7839450000000003e-08,--,na
50.162,711.25,0.0,3.789535e-08,--,na
50.162,711.5,0.0,3.80203e-08,--,na
50.162,711.75,0.0,3.8365549999999996e-08,--,na
50.162,712.0,0.0,3.86708e-08,--,na
50.162,712.25,0.0,3.8791799999999997e-08,--,na
50.162,712.5,0.0,3.92127e-08,--,na
50.162,712.75,0.0,3.98874e-08,--,na
50.162,713.0,0.0,3.993965e-08,--,na
50.162,713.25,0.0,4.00623e-08,--,na
50.162,713.5,0.0,4.09245e-08,--,na
50.162,713.75,0.0,4.200985e-08,--,na
50.162,714.0,0.0,4.18598e-08,--,na
50.162,714.25,0.0,4.2469550000000005e-08,--,na
50.162,714.5,0.0,4.31014e-08,--,na
50.162,714.75,0.0,4.37488e-08,--,na
50.162,715.0,0.0,4.4610300000000003e-08,--,na
50.162,715.25,0.0,4.54702e-08,--,na
50.162,715.5,0.0,4.61112e-08,--,na
50.162,715.75,0.0,4.65652e-08,--,na
50.162,716.0,0.0,4.7585100000000004e-08,--,na
50.162,716.25,0.0,4.813405e-08,--,na
50.162,716.5,0.0,4.97563e-08,--,na
50.162,716.75,0.0,5.0145599999999996e-08,--,na
50.162,717.0,0.0,5.08768e-08,--,na
50.162,717.25,0.0,5.0874349999999995e-08,--,na
50.162,717.5,0.0,5.2552200000000004e-08,--,na
50.162,717.75,0.0,5.39651e-08,--,na
50.162,718.0,0.0,5.43976e-08,--,na
50.162,718.25,0.0,5.50374e-08,--,na
50.162,718.5,0.0,5.65979e-08,--,na
50.162,718.75,0.0,5.7172500000000005e-08,--,na
50.162,719.0,0.0,5.7969900000000003e-08,--,na
50.162,719.25,0.0,5.858075e-08,--,na
50.162,719.5,0.0,5.87005e-08,--,na
50.162,719.75,0.0,5.943165e-08,--,na
50.162,720.0,0.0,5.94708e-08,--,na
50.162,720.25,0.0,5.95696e-08,--,na
50.162,720.5,0.0,5.93635e-08,--,na
50.162,720.75,0.0,5.981815e-08,--,na
50.162,721.0,0.0,5.9417050000000005e-08,--,na
50.162,721.25,0.0,5.87592e-08,--,na
50.162,721.5,0.0,5.80072e-08,--,na
50.162,721.75,0.0,5.7678349999999994e-08,--,na
50.162,722.0,0.0,5.6685e-08,--,na
50.162,722.25,0.0,5.571375e-08,--,na
50.162,722.5,0.0,5.48705e-08,--,na
50.162,722.75,0.0,5.389335e-08,--,na
50.162,723.0,0.0,5.33728e-08,--,na
50.162,723.25,0.0,5.3111449999999996e-08,--,na
50.162,723.5,0.0,5.14315e-08,--,na
50.162,723.75,0.0,5.0855399999999996e-08,--,na
50.162,724.0,0.0,4.976125e-08,--,na
50.162,724.25,0.0,4.9044950000000004e-08,--,na
50.162,724.5,0.0,4.78358e-08,--,na
50.162,724.75,0.0,4.6731050000000006e-08,--,na
50.162,725.0,0.0,4.574235e-08,--,na
50.162,725.25,0.0,4.42807e-08,--,na
50.162,725.5,0.0,4.45724e-08,--,na
50.162,725.75,0.0,4.286315e-08,--,na
50.162,726.0,0.0,4.29624e-08,--,na
50.162,726.25,0.0,4.29951e-08,--,na
50.162,726.5,0.0,4.22308e-08,--,na
50.162,726.75,0.0,4.16771e-08,--,na
50.162,727.0,0.0,4.129515e-08,--,na
50.162,727.25,0.0,4.160545e-08,--,na
50.162,727.5,0.0,4.1725e-08,--,na
50.162,727.75,0.0,4.0754e-08,--,na
50.162,728.0,0.0,4.159155e-08,--,na
50.162,728.25,0.0,4.15807e-08,--,na
50.162,728.5,0.0,4.1898e-08,--,na
50.162,728.75,0.0,4.209485e-08,--,na
50.162,729.0,0.0,4.2602600000000006e-08,--,na
50.162,729.25,0.0,4.31438e-08,--,na
50.162,729.5,0.0,4.3131e-08,--,na
50.162,729.75,0.0,4.36095e-08,--,na
50.162,730.0,0.0,4.35884e-08,--,na
50.162,730.25,0.0,4.445705e-08,--,na
50.162,730.5,0.0,4.53311e-08,--,na
50.162,730.75,0.0,4.47773e-08,--,na
50.162,731.0,0.0,4.55013e-08,--,na
50.162,731.25,0.0,4.537075e-08,--,na
50.162,731.5,0.0,4.60948e-08,--,na
50.162,731.75,0.0,4.6418450000000004e-08,--,na
50.162,732.0,0.0,4.718175e-08,--,na
50.162,732.25,0.0,4.73734e-08,--,na
50.162,732.5,0.0,4.75929e-08,--,na
50.162,732.75,0.0,4.805805e-08,--,na
50.162,733.0,0.0,4.80752e-08,--,na
50.162,733.25,0.0,4.788835e-08,--,na
50.162,733.5,0.0,4.80923e-08,--,na
50.162,733.75,0.0,4.8496e-08,--,na
50.162,734.0,0.0,4.831795e-08,--,na
50.162,734.25,0.0,4.79975e-08,--,na
50.162,734.5,0.0,4.8808750000000004e-08,--,na
50.162,734.75,0.0,4.843825e-08,--,na
50.162,735.0,0.0,4.8574050000000005e-08,--,na
50.162,735.25,0.0,4.83982e-08,--,na
50.162,735.5,0.0,4.85325e-08,--,na
50.162,735.75,0.0,4.87133e-08,--,na
50.162,736.0,0.0,4.75255e-08,--,na
50.162,736.25,0.0,4.82389e-08,--,na
50.162,736.5,0.0,4.81299e-08,--,na
50.162,736.75,0.0,4.792345e-08,--,na
50.162,737.0,0.0,4.807415e-08,--,na
50.162,737.25,0.0,4.75961e-08,--,na
50.162,737.5,0.0,4.79722e-08,--,na
50.162,737.75,0.0,4.90191e-08,--,na
50.162,738.0,0.0,4.78773e-08,--,na
50.162,738.25,0.0,4.79337e-08,--,na
50.162,738.5,0.0,4.8219650000000005e-08,--,na
50.162,738.75,0.0,4.810865e-08,--,na
50.162,739.0,0.0,4.7925899999999996e-08,--,na
50.162,739.25,0.0,4.78643e-08,--,na
50.162,739.5,0.0,4.8070000000000006e-08,--,na
50.162,739.75,0.0,4.857015e-08,--,na
50.162,740.0,0.0,4.88984e-08,--,na
50.162,740.25,0.0,4.78322e-08,--,na
50.162,740.5,0.0,4.938205e-08,--,na
50.162,740.75,0.0,4.92444e-08,--,na
50.162,741.0,0.0,4.9009e-08,--,na
50.162,741.25,0.0,4.97171e-08,--,na
50.162,741.5,0.0,4.97093e-08,--,na
50.162,741.75,0.0,4.99069e-08,--,na
50.162,742.0,0.0,5.087615e-08,--,na
50.162,742.25,0.0,5.07352e-08,--,na
50.162,742.5,0.0,5.070645e-08,--,na
50.162,742.75,0.0,5.07553e-08,--,na
50.162,743.0,0.0,5.1229300000000005e-08,--,na
50.162,743.25,0.0,4.95356e-08,--,na
50.162,743.5,0.0,5.122765e-08,--,na
50.162,743.75,0.0,5.120695e-08,--,na
50.162,744.0,0.0,5.063095e-08,--,na
50.162,744.25,0.0,5.05848e-08,--,na
50.162,744.5,0.0,5.02743e-08,--,na
50.162,744.75,0.0,4.84076e-08,--,na
50.162,745.0,0.0,5.0028e-08,--,na
50.162,745.25,0.0,4.9961700000000005e-08,--,na
50.162,745.5,0.0,4.95448e-08,--,na
50.162,745.75,0.0,4.879015e-08,--,na
50.162,746.0,0.0,4.891845e-08,--,na
50.162,746.25,0.0,4.85127e-08,--,na
50.162,746.5,0.0,4.78994e-08,--,na
50.162,746.75,0.0,4.78085e-08,--,na
50.162,747.0,0.0,4.748505e-08,--,na
50.162,747.25,0.0,4.6864e-08,--,na
50.162,747.5,0.0,4.67559e-08,--,na
50.162,747.75,0.0,4.65683e-08,--,na
50.162,748.0,0.0,4.5980700000000004e-08,--,na
50.162,748.25,0.0,4.57396e-08,--,na
50.162,748.5,0.0,4.522465e-08,--,na
50.162,748.75,0.0,4.50356e-08,--,na
50.162,749.0,0.0,4.607055e-08,--,na
50.162,749.25,0.0,4.40942e-08,--,na
50.162,749.5,0.0,4.34188e-08,--,na
50.162,749.75,0.0,4.4285e-08,--,na
50.162,750.0,0.0,4.346515e-08,--,na
50.162,750.25,0.0,4.37087e-08,--,na
50.162,750.5,0.0,4.31322e-08,--,na
50.162,750.75,0.0,4.29221e-08,--,na
50.162,751.0,0.0,4.27298e-08,--,na
50.162,751.25,0.0,4.284315e-08,--,na
50.162,751.5,0.0,4.254605e-08,--,na
50.162,751.75,0.0,4.30407e-08,--,na
50.162,752.0,0.0,4.255365e-08,--,na
50.162,752.25,0.0,4.20984e-08,--,na
50.162,752.5,0.0,4.1802200000000004e-08,--,na
50.162,752.75,0.0,4.177465e-08,--,na
50.162,753.0,0.0,4.22323e-08,--,na
50.162,753.25,0.0,4.098345e-08,--,na
50.162,753.5,0.0,4.17954e-08,--,na
50.162,753.75,0.0,4.154205e-08,--,na
50.162,754.0,0.0,4.15484e-08,--,na
50.162,754.25,0.0,4.187305e-08,--,na
50.162,754.5,0.0,4.16964e-08,--,na
50.162,754.75,0.0,4.17406e-08,--,na
50.162,755.0,0.0,4.16874e-08,--,na
50.162,755.25,0.0,4.19827e-08,--,na
50.162,755.5,0.0,4.11095e-08,--,na
50.162,755.75,0.0,4.1455400000000005e-08,--,na
50.162,756.0,0.0,4.08732e-08,--,na
50.162,756.25,0.0,4.2671100000000004e-08,--,na
50.162,756.5,0.0,4.17588e-08,--,na
50.162,756.75,0.0,4.183405e-08,--,na
50.162,757.0,0.0,4.2142e-08,--,na
50.162,757.25,0.0,4.2321049999999995e-08,--,na
50.162,757.5,0.0,4.25143e-08,--,na
50.162,757.75,0.0,4.303705e-08,--,na
50.162,758.0,0.0,4.26547e-08,--,na
50.162,758.25,0.0,4.27835e-08,--,na
50.162,758.5,0.0,4.25115e-08,--,na
50.162,758.75,0.0,4.30317e-08,--,na
50.162,759.0,0.0,4.25112e-08,--,na
50.162,759.25,0.0,4.4089850000000005e-08,--,na
50.162,759.5,0.0,4.36119e-08,--,na
50.162,759.75,0.0,4.52981e-08,--,na
50.162,760.0,0.0,4.33411e-08,--,na
50.162,760.25,0.0,4.32406e-08,--,na
50.162,760.5,0.0,4.41789e-08,--,na
50.162,760.75,0.0,4.399965e-08,--,na
50.162,761.0,0.0,4.38567e-08,--,na
50.162,761.25,0.0,4.43102e-08,--,na
50.162,761.5,0.0,4.391365e-08,--,na
50.162,761.75,0.0,4.419285e-08,--,na
50.162,762.0,0.0,4.44313e-08,--,na
50.162,762.25,0.0,4.458965e-08,--,na
50.162,762.5,0.0,4.45362e-08,--,na
50.162,762.75,0.0,4.46668e-08,--,na
50.162,763.0,0.0,4.49081e-08,--,na
50.162,763.25,0.0,4.502595e-08,--,na
50.162,763.5,0.0,4.550405e-08,--,na
50.162,763.75,0.0,4.5068449999999995e-08,--,na
50.162,764.0,0.0,4.45095e-08,--,na
50.162,764.25,0.0,4.49571e-08,--,na
50.162,764.5,0.0,4.537415e-08,--,na
50.162,764.75,0.0,4.5125650000000004e-08,--,na
50.162,765.0,0.0,4.47882e-08,--,na
50.162,765.25,0.0,4.48219e-08,--,na
50.162,765.5,0.0,4.44984e-08,--,na
50.162,765.75,0.0,4.41967e-08,--,na
50.162,766.0,0.0,4.42888e-08,--,na
50.162,766.25,0.0,4.3811499999999995e-08,--,na
50.162,766.5,0.0,4.387065e-08,--,na
50.162,766.75,0.0,4.39655e-08,--,na
50.162,767.0,0.0,4.34182e-08,--,na
50.162,767.25,0.0,4.4076500000000004e-08,--,na
50.162,767.5,0.0,4.3182e-08,--,na
50.162,767.75,0.0,4.267935e-08,--,na
50.162,768.0,0.0,4.33418e-08,--,na
50.162,768.25,0.0,4.306695e-08,--,na
50.162,768.5,0.0,4.26968e-08,--,na
50.162,768.75,0.0,4.27164e-08,--,na
50.162,769.0,0.0,4.28476e-08,--,na
50.162,769.25,0.0,4.2102e-08,--,na
50.162,769.5,0.0,4.270865e-08,--,na
50.162,769.75,0.0,4.118445e-08,--,na
50.162,770.0,0.0,4.18988e-08,--,na
50.162,770.25,0.0,4.1625449999999995e-08,--,na
50.162,770.5,0.0,4.16433e-08,--,na
50.162,770.75,0.0,4.19544e-08,--,na
50.162,771.0,0.0,4.133155e-08,--,na
50.162,771.25,0.0,4.101115e-08,--,na
50.162,771.5,0.0,4.08065e-08,--,na
50.162,771.75,0.0,3.944735e-08,--,na
50.162,772.0,0.0,4.0601e-08,--,na
50.162,772.25,0.0,4.114535e-08,--,na
50.162,772.5,0.0,4.02633e-08,--,na
50.162,772.75,0.0,4.02173e-08,--,na
50.162,773.0,0.0,4.0396549999999997e-08,--,na
50.162,773.25,0.0,4.038365e-08,--,na
50.162,773.5,0.0,4.03705e-08,--,na
50.162,773.75,0.0,3.93673e-08,--,na
50.162,774.0,0.0,3.98654e-08,--,na
50.162,774.25,0.0,3.971385e-08,--,na
50.162,774.5,0.0,3.956505e-08,--,na
50.162,774.75,0.0,4.02035e-08,--,na
50.162,775.0,0.0,3.903155e-08,--,na
50.162,775.25,0.0,3.88132e-08,--,na
50.162,775.5,0.0,3.9773499999999995e-08,--,na
50.162,775.75,0.0,3.9262e-08,--,na
50.162,776.0,0.0,3.8558200000000004e-08,--,na
50.162,776.25,0.0,3.85896e-08,--,na
50.162,776.5,0.0,3.937975e-08,--,na
50.162,776.75,0.0,3.90313e-08,--,na
50.162,777.0,0.0,3.85306e-08,--,na
50.162,777.25,0.0,4.12315e-08,--,na
50.162,777.5,0.0,3.85247e-08,--,na
50.162,777.75,0.0,3.81526e-08,--,na
50.162,778.0,0.0,3.81522e-08,--,na
50.162,778.25,0.0,3.818965e-08,--,na
50.162,778.5,0.0,3.84156e-08,--,na
50.162,778.75,0.0,3.8606400000000003e-08,--,na
50.162,779.0,0.0,3.83815e-08,--,na
50.162,779.25,0.0,3.7515650000000004e-08,--,na
50.162,779.5,0.0,3.73197e-08,--,na
50.162,779.75,0.0,3.68502e-08,--,na
50.162,780.0,0.0,3.7366449999999996e-08,--,na
50.162,780.25,0.0,3.734575e-08,--,na
50.162,780.5,0.0,3.65545e-08,--,na
50.162,780.75,0.0,3.62431e-08,--,na
50.162,781.0,0.0,3.577335e-08,--,na
50.162,781.25,0.0,3.64451e-08,--,na
50.162,781.5,0.0,3.630785e-08,--,na
50.162,781.75,0.0,3.56985e-08,--,na
50.162,782.0,0.0,3.67016e-08,--,na
50.162,782.25,0.0,3.726815e-08,--,na
50.162,782.5,0.0,3.63695e-08,--,na
50.162,782.75,0.0,3.6332e-08,--,na
50.162,783.0,0.0,3.586845e-08,--,na
50.162,783.25,0.0,3.59324e-08,--,na
50.162,783.5,0.0,3.58823e-08,--,na
50.162,783.75,0.0,3.56058e-08,--,na
50.162,784.0,0.0,3.56195e-08,--,na
50.162,784.25,0.0,3.491165e-08,--,na
50.162,784.5,0.0,3.5269750000000004e-08,--,na
50.162,784.75,0.0,3.54331e-08,--,na
50.162,785.0,0.0,3.5288299999999994e-08,--,na
50.162,785.25,0.0,3.60423e-08,--,na
50.162,785.5,0.0,3.53215e-08,--,na
50.162,785.75,0.0,3.51906e-08,--,na
50.162,786.0,0.0,3.504015e-08,--,na
50.162,786.25,0.0,3.56263e-08,--,na
50.162,786.5,0.0,3.538115e-08,--,na
50.162,786.75,0.0,3.6341e-08,--,na
50.162,787.0,0.0,3.504045e-08,--,na
50.162,787.25,0.0,3.5344749999999996e-08,--,na
50.162,787.5,0.0,3.452465e-08,--,na
50.162,787.75,0.0,3.45601e-08,--,na
50.162,788.0,0.0,3.3771449999999996e-08,--,na
50.162,788.25,0.0,3.3889149999999995e-08,--,na
50.162,788.5,0.0,3.47011e-08,--,na
50.162,788.75,0.0,3.36269e-08,--,na
50.162,789.0,0.0,3.405765e-08,--,na
50.162,789.25,0.0,3.399025e-08,--,na
50.162,789.5,0.0,3.336e-08,--,na
50.162,789.75,0.0,3.21001e-08,--,na
50.162,790.0,0.0,3.170155e-08,--,na
50.162,790.25,0.0,3.1682449999999997e-08,--,na
50.162,790.5,0.0,3.14381e-08,--,na
50.162,790.75,0.0,3.20227e-08,--,na
50.162,791.0,0.0,3.1726599999999995e-08,--,na
50.162,791.25,0.0,3.17122e-08,--,na
50.162,791.5,0.0,3.07681e-08,--,na
50.162,791.75,0.0,3.133e-08,--,na
50.162,792.0,0.0,3.08303e-08,--,na
50.162,792.25,0.0,3.026465e-08,--,na
50.162,792.5,0.0,2.81743e-08,--,na
50.162,792.75,0.0,2.99676e-08,--,na
50.162,793.0,0.0,2.942285e-08,--,na
50.162,793.25,0.0,3.104875e-08,--,na
50.162,793.5,0.0,2.8704e-08,--,na
50.162,793.75,0.0,2.858305e-08,--,na
50.162,794.0,0.0,2.89318e-08,--,na
50.162,794.25,0.0,2.880105e-08,--,na
50.162,794.5,0.0,2.8687e-08,--,na
50.162,794.75,0.0,2.75806e-08,--,na
50.162,795.0,0.0,2.8597899999999997e-08,--,na
50.162,795.25,0.0,2.330165e-08,--,na
50.162,795.5,0.0,2.76967e-08,--,na
50.162,795.75,0.0,2.80356e-08,--,na
50.162,796.0,0.0,2.686245e-08,--,na
50.162,796.25,0.0,2.75194e-08,--,na
50.162,796.5,0.0,2.715125e-08,--,na
50.162,796.75,0.0,2.72632e-08,--,na
50.162,797.0,0.0,2.741845e-08,--,na
50.162,797.25,0.0,2.7957149999999998e-08,--,na
50.162,797.5,0.0,2.82797e-08,--,na
50.162,797.75,0.0,2.71349e-08,--,na
50.162,798.0,0.0,2.800515e-08,--,na
50.162,798.25,0.0,2.840405e-08,--,na
50.162,798.5,0.0,2.8495e-08,--,na
50.162,798.75,0.0,2.9697249999999998e-08,--,na
50.162,799.0,0.0,2.91894e-08,--,na
50.162,799.25,0.0,2.89932e-08,--,na
50.162,799.5,0.0,2.89957e-08,--,na
50.162,799.75,0.0,2.97533e-08,--,na
50.162,800.0,0.0,2.94442e-08,--,na
50.162,800.25,0.0,2.939275e-08,--,na
50.162,800.5,0.0,3.10075e-08,--,na
50.162,800.75,0.0,3.001695e-08,--,na
50.162,801.0,0.0,3.0147950000000004e-08,--,na
50.162,801.25,0.0,3.092e-08,--,na
50.162,801.5,0.0,2.9528700000000003e-08,--,na
50.162,801.75,0.0,2.99954e-08,--,na
