ECM File Output,,,,,
Filename (includes date): 2025-09-08-12-00-dic1-168.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: 1piece, left out bad top 22cm and bottom 26.5cm pre scan,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 6,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 32.43014453124998,,,,,
Y Right: 103.57991015624994,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 254.05937500000002,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 254.05937500000002,,,,,
X max Position (raw - not laser corrected): 730.3453125000001,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
72.43,464.0,0.0,2.98769e-08,--,na
72.43,464.25,0.0,2.827415e-08,--,na
72.43,464.5,0.0,2.574965e-08,--,na
72.43,464.75,0.0,2.47202e-08,--,na
72.43,465.0,0.0,2.36875e-08,--,na
72.43,465.25,0.0,2.2255749999999997e-08,--,na
72.43,465.5,0.0,2.00806e-08,--,na
72.43,465.75,0.0,1.8813200000000002e-08,--,na
72.43,466.0,0.0,1.72299e-08,--,na
72.43,466.25,0.0,1.5293e-08,--,na
72.43,466.5,0.0,1.371375e-08,--,na
72.43,466.75,0.0,1.17081e-08,--,na
72.43,467.0,0.0,9.80683e-09,--,na
72.43,467.25,0.0,8.343989999999999e-09,--,na
72.43,467.5,0.0,6.81405e-09,--,na
72.43,467.75,0.0,6.29803e-09,--,na
72.43,468.0,0.0,3.95702e-09,--,na
72.43,468.25,0.0,2.722615e-09,--,na
72.43,468.5,0.0,9.13959e-10,--,na
72.43,468.75,0.0,8.694425e-10,--,na
72.43,469.0,0.0,-6.71989e-10,--,na
72.43,469.25,0.0,-1.340295e-09,--,na
72.43,469.5,0.0,-1.639915e-09,--,na
72.43,469.75,0.0,-2.96966e-09,--,na
72.43,470.0,0.0,-2.75803e-09,--,na
72.43,470.25,0.0,-2.410195e-09,--,na
72.43,470.5,0.0,-2.4469799999999998e-09,--,na
72.43,470.75,0.0,-2.3927350000000002e-09,--,na
72.43,471.0,0.0,-1.8666e-09,--,na
72.43,471.25,0.0,-2.2225900000000003e-09,--,na
72.43,471.5,0.0,-1.814495e-09,--,na
72.43,471.75,0.0,-1.994775e-09,--,na
72.43,472.0,0.0,-2.28414e-09,--,na
72.43,472.25,0.0,-2.0575499999999998e-09,--,na
72.43,472.5,0.0,-1.722315e-09,--,na
72.43,472.75,0.0,-1.5204e-09,--,na
72.43,473.0,0.0,-2.0046050000000002e-09,--,na
72.43,473.25,0.0,-2.23922e-09,--,na
72.43,473.5,0.0,-2.047705e-09,--,na
72.43,473.75,0.0,-1.740015e-09,--,na
72.43,474.0,0.0,-1.51861e-09,--,na
72.43,474.25,0.0,-1.7013850000000001e-09,--,na
72.43,474.5,0.0,-2.186385e-09,--,na
72.43,474.75,0.0,-1.68178e-09,--,na
72.43,475.0,0.0,-1.92787e-09,--,na
72.43,475.25,0.0,-1.62394e-09,--,na
72.43,475.5,0.0,-1.4863549999999999e-09,--,na
72.43,475.75,0.0,-1.41068e-09,--,na
72.43,476.0,0.0,-1.47177e-09,--,na
84.43,0.0,0.0,2.407755e-08,--,na
84.43,0.25,0.0,2.395885e-08,--,na
84.43,0.5,0.0,2.403735e-08,--,na
84.43,0.75,0.0,2.43292e-08,--,na
84.43,1.0,0.0,2.3966249999999998e-08,--,na
84.43,1.25,0.0,2.34144e-08,--,na
84.43,1.5,0.0,2.36055e-08,--,na
84.43,1.75,0.0,2.42107e-08,--,na
84.43,2.0,0.0,2.44182e-08,--,na
84.43,2.25,0.0,2.448975e-08,--,na
84.43,2.5,0.0,2.47302e-08,--,na
84.43,2.75,0.0,2.51293e-08,--,na
84.43,3.0,0.0,2.5742949999999998e-08,--,na
84.43,3.25,0.0,2.69729e-08,--,na
84.43,3.5,0.0,2.737075e-08,--,na
84.43,3.75,0.0,2.87935e-08,--,na
84.43,4.0,0.0,2.9856100000000005e-08,--,na
84.43,4.25,0.0,3.04922e-08,--,na
84.43,4.5,0.0,3.06973e-08,--,na
84.43,4.75,0.0,3.05774e-08,--,na
84.43,5.0,0.0,3.224605e-08,--,na
84.43,5.25,0.0,3.18098e-08,--,na
84.43,5.5,0.0,3.184755e-08,--,na
84.43,5.75,0.0,3.19117e-08,--,na
84.43,6.0,0.0,3.021665e-08,--,na
84.43,6.25,0.0,2.96202e-08,--,na
84.43,6.5,0.0,2.97396e-08,--,na
84.43,6.75,0.0,3.09021e-08,--,na
84.43,7.0,0.0,3.19874e-08,--,na
84.43,7.25,0.0,3.2234050000000005e-08,--,na
84.43,7.5,0.0,3.289465e-08,--,na
84.43,7.75,0.0,3.31835e-08,--,na
84.43,8.0,0.0,3.3396000000000003e-08,--,na
84.43,8.25,0.0,3.345925e-08,--,na
84.43,8.5,0.0,3.31957e-08,--,na
84.43,8.75,0.0,3.2880399999999996e-08,--,na
84.43,9.0,0.0,3.37235e-08,--,na
84.43,9.25,0.0,3.3512150000000004e-08,--,na
84.43,9.5,0.0,3.418365e-08,--,na
84.43,9.75,0.0,3.2943e-08,--,na
84.43,10.0,0.0,3.41881e-08,--,na
84.43,10.25,0.0,3.502565e-08,--,na
84.43,10.5,0.0,3.57808e-08,--,na
84.43,10.75,0.0,3.6153350000000005e-08,--,na
84.43,11.0,0.0,3.70367e-08,--,na
84.43,11.25,0.0,3.7211650000000004e-08,--,na
84.43,11.5,0.0,3.8133650000000003e-08,--,na
84.43,11.75,0.0,3.81654e-08,--,na
84.43,12.0,0.0,3.95344e-08,--,na
84.43,12.25,0.0,3.88172e-08,--,na
84.43,12.5,0.0,3.903455e-08,--,na
84.43,12.75,0.0,3.87304e-08,--,na
84.43,13.0,0.0,4.04643e-08,--,na
84.43,13.25,0.0,4.03114e-08,--,na
84.43,13.5,0.0,4.083e-08,--,na
84.43,13.75,0.0,4.12345e-08,--,na
84.43,14.0,0.0,4.19495e-08,--,na
84.43,14.25,0.0,4.177895e-08,--,na
84.43,14.5,0.0,4.17669e-08,--,na
84.43,14.75,0.0,4.26432e-08,--,na
84.43,15.0,0.0,4.213685e-08,--,na
84.43,15.25,0.0,4.2590899999999995e-08,--,na
84.43,15.5,0.0,4.27378e-08,--,na
84.43,15.75,0.0,4.35472e-08,--,na
84.43,16.0,0.0,4.31143e-08,--,na
84.43,16.25,0.0,4.370015e-08,--,na
84.43,16.5,0.0,4.40242e-08,--,na
84.43,16.75,0.0,4.38835e-08,--,na
84.43,17.0,0.0,4.47168e-08,--,na
84.43,17.25,0.0,4.50983e-08,--,na
84.43,17.5,0.0,4.41525e-08,--,na
84.43,17.75,0.0,4.453185e-08,--,na
84.43,18.0,0.0,4.45791e-08,--,na
84.43,18.25,0.0,4.50391e-08,--,na
84.43,18.5,0.0,4.51912e-08,--,na
84.43,18.75,0.0,4.47932e-08,--,na
84.43,19.0,0.0,4.50987e-08,--,na
84.43,19.25,0.0,4.535715e-08,--,na
84.43,19.5,0.0,4.48065e-08,--,na
84.43,19.75,0.0,4.5901550000000005e-08,--,na
84.43,20.0,0.0,4.61877e-08,--,na
84.43,20.25,0.0,4.56203e-08,--,na
84.43,20.5,0.0,4.59844e-08,--,na
84.43,20.75,0.0,4.624905e-08,--,na
84.43,21.0,0.0,4.6010549999999996e-08,--,na
84.43,21.25,0.0,4.696945e-08,--,na
84.43,21.5,0.0,4.6722e-08,--,na
84.43,21.75,0.0,4.68481e-08,--,na
84.43,22.0,0.0,4.70785e-08,--,na
84.43,22.25,0.0,4.58229e-08,--,na
84.43,22.5,0.0,4.57769e-08,--,na
84.43,22.75,0.0,4.70096e-08,--,na
84.43,23.0,0.0,4.687225e-08,--,na
84.43,23.25,0.0,4.64008e-08,--,na
84.43,23.5,0.0,4.54573e-08,--,na
84.43,23.75,0.0,4.62869e-08,--,na
84.43,24.0,0.0,4.6535950000000005e-08,--,na
84.43,24.25,0.0,4.67063e-08,--,na
84.43,24.5,0.0,4.58924e-08,--,na
84.43,24.75,0.0,4.6130099999999996e-08,--,na
84.43,25.0,0.0,4.64947e-08,--,na
84.43,25.25,0.0,4.543655e-08,--,na
84.43,25.5,0.0,4.55058e-08,--,na
84.43,25.75,0.0,4.512995e-08,--,na
84.43,26.0,0.0,4.483835e-08,--,na
84.43,26.25,0.0,4.4823799999999994e-08,--,na
84.43,26.5,0.0,4.39667e-08,--,na
84.43,26.75,0.0,4.397295e-08,--,na
84.43,27.0,0.0,4.37317e-08,--,na
84.43,27.25,0.0,4.323825e-08,--,na
84.43,27.5,0.0,4.27647e-08,--,na
84.43,27.75,0.0,4.2288300000000004e-08,--,na
84.43,28.0,0.0,4.23253e-08,--,na
84.43,28.25,0.0,4.1771400000000006e-08,--,na
84.43,28.5,0.0,4.17722e-08,--,na
84.43,28.75,0.0,4.08207e-08,--,na
84.43,29.0,0.0,4.06705e-08,--,na
84.43,29.25,0.0,3.88115e-08,--,na
84.43,29.5,0.0,3.97136e-08,--,na
84.43,29.75,0.0,3.982415e-08,--,na
84.43,30.0,0.0,3.949395e-08,--,na
84.43,30.25,0.0,3.848785e-08,--,na
84.43,30.5,0.0,3.81823e-08,--,na
84.43,30.75,0.0,3.8291900000000004e-08,--,na
84.43,31.0,0.0,3.729545e-08,--,na
84.43,31.25,0.0,3.7441e-08,--,na
84.43,31.5,0.0,3.70549e-08,--,na
84.43,31.75,0.0,3.75476e-08,--,na
84.43,32.0,0.0,3.73208e-08,--,na
84.43,32.25,0.0,3.6541900000000005e-08,--,na
84.43,32.5,0.0,3.63491e-08,--,na
84.43,32.75,0.0,3.6474899999999995e-08,--,na
84.43,33.0,0.0,3.551515e-08,--,na
84.43,33.25,0.0,3.590015e-08,--,na
84.43,33.5,0.0,3.5852e-08,--,na
84.43,33.75,0.0,3.6229e-08,--,na
84.43,34.0,0.0,3.54709e-08,--,na
84.43,34.25,0.0,3.56093e-08,--,na
84.43,34.5,0.0,3.581645e-08,--,na
84.43,34.75,0.0,3.67152e-08,--,na
84.43,35.0,0.0,3.598705e-08,--,na
84.43,35.25,0.0,3.60403e-08,--,na
84.43,35.5,0.0,3.60931e-08,--,na
84.43,35.75,0.0,3.68119e-08,--,na
84.43,36.0,0.0,3.679675e-08,--,na
84.43,36.25,0.0,3.71594e-08,--,na
84.43,36.5,0.0,3.732705e-08,--,na
84.43,36.75,0.0,3.802755e-08,--,na
84.43,37.0,0.0,3.781095e-08,--,na
84.43,37.25,0.0,3.75752e-08,--,na
84.43,37.5,0.0,3.8632699999999996e-08,--,na
84.43,37.75,0.0,3.91737e-08,--,na
84.43,38.0,0.0,3.90548e-08,--,na
84.43,38.25,0.0,3.96358e-08,--,na
84.43,38.5,0.0,3.969345e-08,--,na
84.43,38.75,0.0,4.0196199999999996e-08,--,na
84.43,39.0,0.0,4.027985e-08,--,na
84.43,39.25,0.0,3.95676e-08,--,na
84.43,39.5,0.0,4.01719e-08,--,na
84.43,39.75,0.0,4.07362e-08,--,na
84.43,40.0,0.0,4.22307e-08,--,na
84.43,40.25,0.0,4.13223e-08,--,na
84.43,40.5,0.0,4.18642e-08,--,na
84.43,40.75,0.0,4.21191e-08,--,na
84.43,41.0,0.0,4.25785e-08,--,na
84.43,41.25,0.0,4.27673e-08,--,na
84.43,41.5,0.0,4.16156e-08,--,na
84.43,41.75,0.0,4.350455e-08,--,na
84.43,42.0,0.0,4.32615e-08,--,na
84.43,42.25,0.0,4.3002099999999996e-08,--,na
84.43,42.5,0.0,4.35953e-08,--,na
84.43,42.75,0.0,4.35144e-08,--,na
84.43,43.0,0.0,4.30012e-08,--,na
84.43,43.25,0.0,4.29709e-08,--,na
84.43,43.5,0.0,4.36148e-08,--,na
84.43,43.75,0.0,4.344015e-08,--,na
84.43,44.0,0.0,4.308225e-08,--,na
84.43,44.25,0.0,4.30083e-08,--,na
84.43,44.5,0.0,4.3689749999999996e-08,--,na
84.43,44.75,0.0,4.328425e-08,--,na
84.43,45.0,0.0,4.32234e-08,--,na
84.43,45.25,0.0,4.29614e-08,--,na
84.43,45.5,0.0,4.262935e-08,--,na
84.43,45.75,0.0,4.24094e-08,--,na
84.43,46.0,0.0,4.23849e-08,--,na
84.43,46.25,0.0,4.24167e-08,--,na
84.43,46.5,0.0,4.250305e-08,--,na
84.43,46.75,0.0,4.194085e-08,--,na
84.43,47.0,0.0,4.235815e-08,--,na
84.43,47.25,0.0,4.24357e-08,--,na
84.43,47.5,0.0,4.2058350000000004e-08,--,na
84.43,47.75,0.0,4.15788e-08,--,na
84.43,48.0,0.0,4.10176e-08,--,na
84.43,48.25,0.0,4.04657e-08,--,na
84.43,48.5,0.0,4.1125200000000004e-08,--,na
84.43,48.75,0.0,4.04224e-08,--,na
84.43,49.0,0.0,4.0537300000000004e-08,--,na
84.43,49.25,0.0,4.02565e-08,--,na
84.43,49.5,0.0,3.97993e-08,--,na
84.43,49.75,0.0,3.90732e-08,--,na
84.43,50.0,0.0,4.0168e-08,--,na
84.43,50.25,0.0,3.919295e-08,--,na
84.43,50.5,0.0,3.88691e-08,--,na
84.43,50.75,0.0,3.88894e-08,--,na
84.43,51.0,0.0,3.89701e-08,--,na
84.43,51.25,0.0,3.93058e-08,--,na
84.43,51.5,0.0,3.829815e-08,--,na
84.43,51.75,0.0,3.84331e-08,--,na
84.43,52.0,0.0,3.80373e-08,--,na
84.43,52.25,0.0,3.78729e-08,--,na
84.43,52.5,0.0,3.78986e-08,--,na
84.43,52.75,0.0,3.78938e-08,--,na
84.43,53.0,0.0,3.7637e-08,--,na
84.43,53.25,0.0,3.76708e-08,--,na
84.43,53.5,0.0,3.7803600000000004e-08,--,na
84.43,53.75,0.0,3.82466e-08,--,na
84.43,54.0,0.0,3.91731e-08,--,na
84.43,54.25,0.0,3.84907e-08,--,na
84.43,54.5,0.0,3.85428e-08,--,na
84.43,54.75,0.0,3.772465e-08,--,na
84.43,55.0,0.0,3.957885e-08,--,na
84.43,55.25,0.0,3.97868e-08,--,na
84.43,55.5,0.0,4.088405e-08,--,na
84.43,55.75,0.0,4.115755e-08,--,na
84.43,56.0,0.0,4.14449e-08,--,na
84.43,56.25,0.0,4.185205e-08,--,na
84.43,56.5,0.0,4.2456700000000005e-08,--,na
84.43,56.75,0.0,4.2761149999999996e-08,--,na
84.43,57.0,0.0,4.36006e-08,--,na
84.43,57.25,0.0,4.37456e-08,--,na
84.43,57.5,0.0,4.39942e-08,--,na
84.43,57.75,0.0,4.479615e-08,--,na
84.43,58.0,0.0,4.46059e-08,--,na
84.43,58.25,0.0,4.4764650000000005e-08,--,na
84.43,58.5,0.0,4.49885e-08,--,na
84.43,58.75,0.0,4.45991e-08,--,na
84.43,59.0,0.0,4.54844e-08,--,na
84.43,59.25,0.0,4.575365e-08,--,na
84.43,59.5,0.0,4.53076e-08,--,na
84.43,59.75,0.0,4.55848e-08,--,na
84.43,60.0,0.0,4.4998e-08,--,na
84.43,60.25,0.0,4.552415e-08,--,na
84.43,60.5,0.0,4.52175e-08,--,na
84.43,60.75,0.0,4.4733649999999996e-08,--,na
84.43,61.0,0.0,4.43044e-08,--,na
84.43,61.25,0.0,4.39088e-08,--,na
84.43,61.5,0.0,4.42785e-08,--,na
84.43,61.75,0.0,4.324335e-08,--,na
84.43,62.0,0.0,4.15838e-08,--,na
84.43,62.25,0.0,4.07763e-08,--,na
84.43,62.5,0.0,3.9645400000000004e-08,--,na
84.43,62.75,0.0,3.90755e-08,--,na
84.43,63.0,0.0,3.64796e-08,--,na
84.43,63.25,0.0,3.544405e-08,--,na
84.43,63.5,0.0,3.486915e-08,--,na
84.43,63.75,0.0,3.3776600000000003e-08,--,na
84.43,64.0,0.0,3.34825e-08,--,na
84.43,64.25,0.0,3.30326e-08,--,na
84.43,64.5,0.0,3.32723e-08,--,na
84.43,64.75,0.0,3.2777e-08,--,na
84.43,65.0,0.0,3.13433e-08,--,na
84.43,65.25,0.0,3.29033e-08,--,na
84.43,65.5,0.0,3.28894e-08,--,na
84.43,65.75,0.0,3.27689e-08,--,na
84.43,66.0,0.0,3.26576e-08,--,na
84.43,66.25,0.0,3.267715e-08,--,na
84.43,66.5,0.0,3.31103e-08,--,na
84.43,66.75,0.0,3.355405e-08,--,na
84.43,67.0,0.0,3.3528649999999996e-08,--,na
84.43,67.25,0.0,3.39858e-08,--,na
84.43,67.5,0.0,3.412455e-08,--,na
84.43,67.75,0.0,3.4680599999999996e-08,--,na
84.43,68.0,0.0,3.53935e-08,--,na
84.43,68.25,0.0,3.52448e-08,--,na
84.43,68.5,0.0,3.56111e-08,--,na
84.43,68.75,0.0,3.61163e-08,--,na
84.43,69.0,0.0,3.666965e-08,--,na
84.43,69.25,0.0,3.80795e-08,--,na
84.43,69.5,0.0,3.75754e-08,--,na
84.43,69.75,0.0,3.7817950000000005e-08,--,na
84.43,70.0,0.0,3.85611e-08,--,na
84.43,70.25,0.0,3.905875e-08,--,na
84.43,70.5,0.0,3.9573200000000004e-08,--,na
84.43,70.75,0.0,3.988405e-08,--,na
84.43,71.0,0.0,4.00315e-08,--,na
84.43,71.25,0.0,4.0347e-08,--,na
84.43,71.5,0.0,4.04057e-08,--,na
84.43,71.75,0.0,4.03341e-08,--,na
84.43,72.0,0.0,4.05212e-08,--,na
84.43,72.25,0.0,4.099655e-08,--,na
84.43,72.5,0.0,4.13279e-08,--,na
84.43,72.75,0.0,4.130395e-08,--,na
84.43,73.0,0.0,4.12727e-08,--,na
84.43,73.25,0.0,4.19546e-08,--,na
84.43,73.5,0.0,4.12302e-08,--,na
84.43,73.75,0.0,4.12075e-08,--,na
84.43,74.0,0.0,4.15402e-08,--,na
84.43,74.25,0.0,4.15237e-08,--,na
84.43,74.5,0.0,4.116275e-08,--,na
84.43,74.75,0.0,4.1404350000000004e-08,--,na
84.43,75.0,0.0,4.09192e-08,--,na
84.43,75.25,0.0,4.135675e-08,--,na
84.43,75.5,0.0,4.15657e-08,--,na
84.43,75.75,0.0,4.10495e-08,--,na
84.43,76.0,0.0,4.1244349999999994e-08,--,na
84.43,76.25,0.0,4.0659350000000006e-08,--,na
84.43,76.5,0.0,4.09346e-08,--,na
84.43,76.75,0.0,4.07813e-08,--,na
84.43,77.0,0.0,4.036135e-08,--,na
84.43,77.25,0.0,4.0669000000000005e-08,--,na
84.43,77.5,0.0,4.0279399999999995e-08,--,na
84.43,77.75,0.0,4.08458e-08,--,na
84.43,78.0,0.0,4.0484700000000005e-08,--,na
84.43,78.25,0.0,3.99833e-08,--,na
84.43,78.5,0.0,4.01422e-08,--,na
84.43,78.75,0.0,3.91718e-08,--,na
84.43,79.0,0.0,4.04667e-08,--,na
84.43,79.25,0.0,4.01695e-08,--,na
84.43,79.5,0.0,3.98873e-08,--,na
84.43,79.75,0.0,3.99074e-08,--,na
84.43,80.0,0.0,3.913685e-08,--,na
84.43,80.25,0.0,3.94606e-08,--,na
84.43,80.5,0.0,3.943705e-08,--,na
84.43,80.75,0.0,3.968e-08,--,na
84.43,81.0,0.0,3.930855e-08,--,na
84.43,81.25,0.0,3.883925e-08,--,na
84.43,81.5,0.0,3.95796e-08,--,na
84.43,81.75,0.0,3.88922e-08,--,na
84.43,82.0,0.0,3.9385850000000005e-08,--,na
84.43,82.25,0.0,3.92244e-08,--,na
84.43,82.5,0.0,3.92317e-08,--,na
84.43,82.75,0.0,3.927885e-08,--,na
84.43,83.0,0.0,3.92212e-08,--,na
84.43,83.25,0.0,3.96348e-08,--,na
84.43,83.5,0.0,4.00259e-08,--,na
84.43,83.75,0.0,3.94393e-08,--,na
84.43,84.0,0.0,3.9582000000000003e-08,--,na
84.43,84.25,0.0,3.957435e-08,--,na
84.43,84.5,0.0,3.980865e-08,--,na
84.43,84.75,0.0,3.95901e-08,--,na
84.43,85.0,0.0,4.0440250000000004e-08,--,na
84.43,85.25,0.0,4.031755e-08,--,na
84.43,85.5,0.0,4.00347e-08,--,na
84.43,85.75,0.0,4.05035e-08,--,na
84.43,86.0,0.0,4.14607e-08,--,na
84.43,86.25,0.0,4.0677749999999995e-08,--,na
84.43,86.5,0.0,4.06545e-08,--,na
84.43,86.75,0.0,4.11751e-08,--,na
84.43,87.0,0.0,4.130085e-08,--,na
84.43,87.25,0.0,4.15466e-08,--,na
84.43,87.5,0.0,4.1495300000000005e-08,--,na
84.43,87.75,0.0,4.16342e-08,--,na
84.43,88.0,0.0,4.21382e-08,--,na
84.43,88.25,0.0,4.199935e-08,--,na
84.43,88.5,0.0,4.1695500000000004e-08,--,na
84.43,88.75,0.0,4.2268e-08,--,na
84.43,89.0,0.0,4.21769e-08,--,na
84.43,89.25,0.0,4.2911700000000004e-08,--,na
84.43,89.5,0.0,4.255025e-08,--,na
84.43,89.75,0.0,4.33771e-08,--,na
84.43,90.0,0.0,4.27289e-08,--,na
84.43,90.25,0.0,4.31826e-08,--,na
84.43,90.5,0.0,4.346615e-08,--,na
84.43,90.75,0.0,4.33457e-08,--,na
84.43,91.0,0.0,4.34858e-08,--,na
84.43,91.25,0.0,4.3701099999999994e-08,--,na
84.43,91.5,0.0,4.3978950000000004e-08,--,na
84.43,91.75,0.0,4.38512e-08,--,na
84.43,92.0,0.0,4.3346349999999996e-08,--,na
84.43,92.25,0.0,4.384935e-08,--,na
84.43,92.5,0.0,4.33944e-08,--,na
84.43,92.75,0.0,4.41418e-08,--,na
84.43,93.0,0.0,4.3469150000000005e-08,--,na
84.43,93.25,0.0,4.32485e-08,--,na
84.43,93.5,0.0,4.326555e-08,--,na
84.43,93.75,0.0,4.27351e-08,--,na
84.43,94.0,0.0,4.2942800000000005e-08,--,na
84.43,94.25,0.0,4.2888649999999995e-08,--,na
84.43,94.5,0.0,4.24715e-08,--,na
84.43,94.75,0.0,4.2270050000000003e-08,--,na
84.43,95.0,0.0,4.19825e-08,--,na
84.43,95.25,0.0,4.165325e-08,--,na
84.43,95.5,0.0,4.0704e-08,--,na
84.43,95.75,0.0,4.206635e-08,--,na
84.43,96.0,0.0,4.15769e-08,--,na
84.43,96.25,0.0,4.0863749999999994e-08,--,na
84.43,96.5,0.0,4.1012e-08,--,na
84.43,96.75,0.0,4.048265e-08,--,na
84.43,97.0,0.0,3.980965e-08,--,na
84.43,97.25,0.0,3.9585200000000004e-08,--,na
84.43,97.5,0.0,3.91225e-08,--,na
84.43,97.75,0.0,3.90767e-08,--,na
84.43,98.0,0.0,3.91076e-08,--,na
84.43,98.25,0.0,3.856695e-08,--,na
84.43,98.5,0.0,3.82823e-08,--,na
84.43,98.75,0.0,3.84051e-08,--,na
84.43,99.0,0.0,3.81584e-08,--,na
84.43,99.25,0.0,3.805775e-08,--,na
84.43,99.5,0.0,3.79423e-08,--,na
84.43,99.75,0.0,3.70503e-08,--,na
84.43,100.0,0.0,3.71718e-08,--,na
84.43,100.25,0.0,3.67612e-08,--,na
84.43,100.5,0.0,3.64095e-08,--,na
84.43,100.75,0.0,3.63707e-08,--,na
84.43,101.0,0.0,3.6560449999999996e-08,--,na
84.43,101.25,0.0,3.578945e-08,--,na
84.43,101.5,0.0,3.5394e-08,--,na
84.43,101.75,0.0,3.56687e-08,--,na
84.43,102.0,0.0,3.523495e-08,--,na
84.43,102.25,0.0,3.57553e-08,--,na
84.43,102.5,0.0,3.54088e-08,--,na
84.43,102.75,0.0,3.52231e-08,--,na
84.43,103.0,0.0,3.47691e-08,--,na
84.43,103.25,0.0,3.5013349999999996e-08,--,na
84.43,103.5,0.0,3.51633e-08,--,na
84.43,103.75,0.0,3.475755e-08,--,na
84.43,104.0,0.0,3.44432e-08,--,na
84.43,104.25,0.0,3.458635e-08,--,na
84.43,104.5,0.0,3.46984e-08,--,na
84.43,104.75,0.0,3.46142e-08,--,na
84.43,105.0,0.0,3.408625e-08,--,na
84.43,105.25,0.0,3.4670799999999996e-08,--,na
84.43,105.5,0.0,3.4191e-08,--,na
84.43,105.75,0.0,3.42178e-08,--,na
84.43,106.0,0.0,3.32548e-08,--,na
84.43,106.25,0.0,3.3947200000000004e-08,--,na
84.43,106.5,0.0,3.31848e-08,--,na
84.43,106.75,0.0,3.3560099999999996e-08,--,na
84.43,107.0,0.0,3.34472e-08,--,na
84.43,107.25,0.0,3.394215e-08,--,na
84.43,107.5,0.0,3.32297e-08,--,na
84.43,107.75,0.0,3.2856100000000005e-08,--,na
84.43,108.0,0.0,3.33449e-08,--,na
84.43,108.25,0.0,3.3396000000000003e-08,--,na
84.43,108.5,0.0,3.32416e-08,--,na
84.43,108.75,0.0,3.2895949999999996e-08,--,na
84.43,109.0,0.0,3.318545e-08,--,na
84.43,109.25,0.0,3.312515e-08,--,na
84.43,109.5,0.0,3.41831e-08,--,na
84.43,109.75,0.0,3.3612250000000004e-08,--,na
84.43,110.0,0.0,3.30487e-08,--,na
84.43,110.25,0.0,3.350645e-08,--,na
84.43,110.5,0.0,3.381535e-08,--,na
84.43,110.75,0.0,3.38925e-08,--,na
84.43,111.0,0.0,3.392645e-08,--,na
84.43,111.25,0.0,3.411725e-08,--,na
84.43,111.5,0.0,3.44834e-08,--,na
84.43,111.75,0.0,3.4444049999999997e-08,--,na
84.43,112.0,0.0,3.508925e-08,--,na
84.43,112.25,0.0,3.45877e-08,--,na
84.43,112.5,0.0,3.476175e-08,--,na
84.43,112.75,0.0,3.5266200000000004e-08,--,na
84.43,113.0,0.0,3.55803e-08,--,na
84.43,113.25,0.0,3.58968e-08,--,na
84.43,113.5,0.0,3.61965e-08,--,na
84.43,113.75,0.0,3.624085e-08,--,na
84.43,114.0,0.0,3.60535e-08,--,na
84.43,114.25,0.0,3.65971e-08,--,na
84.43,114.5,0.0,3.706535e-08,--,na
84.43,114.75,0.0,3.75845e-08,--,na
84.43,115.0,0.0,3.7859999999999996e-08,--,na
84.43,115.25,0.0,3.87822e-08,--,na
84.43,115.5,0.0,3.867045e-08,--,na
84.43,115.75,0.0,3.8733e-08,--,na
84.43,116.0,0.0,3.91141e-08,--,na
84.43,116.25,0.0,4.008815e-08,--,na
84.43,116.5,0.0,4.0809e-08,--,na
84.43,116.75,0.0,4.0910100000000006e-08,--,na
84.43,117.0,0.0,4.1136350000000004e-08,--,na
84.43,117.25,0.0,4.15236e-08,--,na
84.43,117.5,0.0,4.16129e-08,--,na
84.43,117.75,0.0,4.22085e-08,--,na
84.43,118.0,0.0,4.273815e-08,--,na
84.43,118.25,0.0,4.25754e-08,--,na
84.43,118.5,0.0,4.2878849999999995e-08,--,na
84.43,118.75,0.0,4.3416e-08,--,na
84.43,119.0,0.0,4.3488600000000005e-08,--,na
84.43,119.25,0.0,4.31361e-08,--,na
84.43,119.5,0.0,4.39195e-08,--,na
84.43,119.75,0.0,4.382165e-08,--,na
84.43,120.0,0.0,4.41018e-08,--,na
84.43,120.25,0.0,4.480635e-08,--,na
84.43,120.5,0.0,4.50323e-08,--,na
84.43,120.75,0.0,4.435895e-08,--,na
84.43,121.0,0.0,4.5427800000000004e-08,--,na
84.43,121.25,0.0,4.53212e-08,--,na
84.43,121.5,0.0,4.55503e-08,--,na
84.43,121.75,0.0,4.576055e-08,--,na
84.43,122.0,0.0,4.62578e-08,--,na
84.43,122.25,0.0,4.6029e-08,--,na
84.43,122.5,0.0,4.65543e-08,--,na
84.43,122.75,0.0,4.59744e-08,--,na
84.43,123.0,0.0,4.6049350000000003e-08,--,na
84.43,123.25,0.0,4.69094e-08,--,na
84.43,123.5,0.0,4.6681350000000005e-08,--,na
84.43,123.75,0.0,4.66307e-08,--,na
84.43,124.0,0.0,4.7145500000000004e-08,--,na
84.43,124.25,0.0,4.67373e-08,--,na
